id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
cs_tr_06,TABLE_RENAME,False,2,SELECT DISTINCT Song_release_year FROM singer WHERE Song_release_year >= 2010,1,SELECT DISTINCT Song_release_year FROM singer WHERE Song_release_year >= 2010,0,"SELECT DISTINCT Song_release_year 
FROM artist 
WHERE Song_release_year >= 2010",1,SELECT DISTINCT Song_release_year FROM singer WHERE Song_release_year >= 2010,0,1,no such table: singer,openai_compat,SELECT DISTINCT Song_release_year FROM artist WHERE Song_release_year >= 2010,ast,valid,1,0.8588,1.2335,0.9653,0.9041,0.0643,0.941875,openai_compat
cs_tr_07,TABLE_RENAME,False,0,"SELECT Name, Country FROM singer ORDER BY Name, Country",1,"SELECT Name, Country FROM singer ORDER BY Name, Country",0,"SELECT Name, Country FROM artist ORDER BY Name, Country",1,"SELECT Name, Country FROM singer ORDER BY Name, Country",0,1,no such table: singer,openai_compat,"SELECT Name, Country FROM artist ORDER BY Name, Country",ast,valid,1,0.8213,0.9182,0.9233,0.972,0.0571,1.045459,openai_compat
cs_tr_07,TABLE_RENAME,False,1,"SELECT Name, Country FROM singer ORDER BY Name, Country",1,"SELECT Name, Country FROM singer ORDER BY Name, Country",0,"SELECT Name, Country FROM artist ORDER BY Name, Country",1,"SELECT Name, Country FROM singer ORDER BY Name, Country",0,1,no such table: singer,openai_compat,"SELECT Name, Country FROM artist ORDER BY Name, Country",ast,valid,1,0.8727,1.0023,1.7174,0.9168,0.0355,0.755208,openai_compat
cs_tr_07,TABLE_RENAME,False,2,"SELECT Name, Country FROM singer ORDER BY Name, Country",1,"SELECT Name, Country FROM singer ORDER BY Name, Country",0,"SELECT Name, Country FROM artist ORDER BY Name, Country",1,"SELECT Name, Country FROM singer ORDER BY Name, Country",0,1,no such table: singer,openai_compat,"SELECT Name, Country FROM artist ORDER BY Name, Country",ast,valid,1,0.8739,0.8174,0.8834,0.8936,0.0455,1.063875,openai_compat
cs_tr_08,TABLE_RENAME,False,0,"SELECT s.Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",1,"SELECT s.Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT artist.Name 
FROM artist 
JOIN singer_in_concert ON artist.Singer_ID = singer_in_concert.Singer_ID 
WHERE singer_in_concert.Concert_ID = 1",1,"SELECT s.Name 
FROM singer AS s
JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,1,no such table: singer,openai_compat,SELECT s.Name FROM artist AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID WHERE sic.Concert_ID = 1,ast,valid,1,1.0906,1.0327,1.1737,1.1876,0.0778,7.690792,openai_compat
cs_tr_08,TABLE_RENAME,False,1,"SELECT s.Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",1,"SELECT s.Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT artist.Name 
FROM artist 
JOIN singer_in_concert ON artist.Singer_ID = singer_in_concert.Singer_ID 
WHERE singer_in_concert.Concert_ID = 1",1,"SELECT s.Name 
FROM singer AS s
JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,1,no such table: singer,openai_compat,SELECT s.Name FROM artist AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID WHERE sic.Concert_ID = 1,ast,valid,1,1.1196,1.0827,1.0699,1.1252,0.0332,0.666334,openai_compat
cs_tr_08,TABLE_RENAME,False,2,"SELECT s.Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",1,"SELECT s.Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT a.Name 
FROM artist a
JOIN singer_in_concert sic ON a.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",1,"SELECT s.Name 
FROM singer AS s
JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,1,no such table: singer,openai_compat,SELECT s.Name FROM artist AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID WHERE sic.Concert_ID = 1,ast,valid,1,1.6867,1.3455,1.1329,1.0664,0.0567,6.170833,openai_compat
cs_tr_09,TABLE_RENAME,False,0,"SELECT s.Singer_ID, s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID, s.Name",0,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID",0,"SELECT a.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM artist a
JOIN singer_in_concert sic ON a.Singer_ID = sic.Singer_ID
GROUP BY a.Singer_ID",1,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID",0,1,no such table: singer,openai_compat,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count FROM artist AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID GROUP BY s.Singer_ID",ast,valid,1,1.2844,1.0424,1.2126,1.1989,0.0876,2.068167,openai_compat
cs_tr_09,TABLE_RENAME,False,1,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID",1,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
LEFT JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID",0,"SELECT a.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM artist a
JOIN singer_in_concert sic ON a.Singer_ID = sic.Singer_ID
GROUP BY a.Singer_ID",1,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
LEFT JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID",0,1,no such table: singer,openai_compat,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count FROM artist AS s LEFT JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID GROUP BY s.Singer_ID",ast,valid,1,1.3003,1.867,1.052,1.1779,0.0581,5.879458,openai_compat
cs_tr_09,TABLE_RENAME,False,2,"SELECT s.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
GROUP BY s.Singer_ID",1,"SELECT s.Singer_ID, s.Name, COUNT(sc.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sc ON s.Singer_ID = sc.Singer_ID
GROUP BY s.Singer_ID, s.Name",0,"SELECT a.Name, COUNT(sic.Concert_ID) AS Concert_Count
FROM artist a
JOIN singer_in_concert sic ON a.Singer_ID = sic.Singer_ID
GROUP BY a.Singer_ID",1,"SELECT s.Singer_ID, s.Name, COUNT(sc.Concert_ID) AS Concert_Count
FROM singer s
JOIN singer_in_concert sc ON s.Singer_ID = sc.Singer_ID
GROUP BY s.Singer_ID, s.Name",0,1,no such table: singer,openai_compat,"SELECT s.Singer_ID, s.Name, COUNT(sc.Concert_ID) AS Concert_Count FROM artist AS s JOIN singer_in_concert AS sc ON s.Singer_ID = sc.Singer_ID GROUP BY s.Singer_ID, s.Name",ast,valid,0,1.2312,1.1738,1.1534,1.7506,0.0859,1.234625,openai_compat
cs_tr_10,TABLE_RENAME,False,0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM artist 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'French'",0,1,no such table: singer,openai_compat,SELECT Song_Name FROM artist WHERE Country = 'France',ast,valid,0,0.8546,0.9959,0.9854,1.2054,0.0649,0.938375,openai_compat
cs_tr_10,TABLE_RENAME,False,1,"SELECT Song_Name 
FROM singer 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM artist 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'French'",0,1,no such table: singer,openai_compat,SELECT Song_Name FROM artist WHERE Country = 'France',ast,valid,0,1.3768,1.0978,0.7958,1.0386,0.0739,1.150292,openai_compat
cs_tr_10,TABLE_RENAME,False,2,"SELECT Song_Name 
FROM singer 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM artist 
WHERE Country = 'France'",0,"SELECT Song_Name 
FROM singer 
WHERE Country = 'French'",0,1,no such table: singer,openai_compat,SELECT Song_Name FROM artist WHERE Country = 'France',ast,valid,0,0.982,0.8185,1.1494,0.8446,0.0562,1.116625,openai_compat
cs_tr_11,TABLE_RENAME,False,0,SELECT AVG(Age) FROM singer WHERE Country = 'France',1,SELECT AVG(Age) FROM singer WHERE Country = 'France',0,SELECT AVG(Age) FROM artist WHERE Country = 'France',1,SELECT AVG(Age) FROM singer WHERE Country = 'French',0,1,no such table: singer,openai_compat,SELECT AVG(Age) FROM artist WHERE Country = 'France',ast,silent_failure_suspected,1,1.0484,0.9713,0.94,1.2154,1.051,1.174083,openai_compat
cs_tr_11,TABLE_RENAME,False,1,SELECT AVG(Age) FROM singer WHERE Country = 'France',1,"SELECT AVG(Age) AS Average_Age
FROM singer
WHERE Country = 'France'",0,SELECT AVG(Age) FROM artist WHERE Country = 'France',1,"SELECT AVG(Age) AS Average_Age
FROM singer
WHERE Country = 'French'",0,1,no such table: singer,openai_compat,SELECT AVG(Age) AS Average_Age FROM artist WHERE Country = 'France',ast,valid,1,1.0908,0.9298,0.8389,1.0253,0.0944,1.078709,openai_compat
cs_tr_11,TABLE_RENAME,False,2,SELECT AVG(Age) FROM singer WHERE Country = 'France',1,SELECT AVG(Age) FROM singer WHERE Country = 'France',0,SELECT AVG(Age) FROM artist WHERE Country = 'France',1,SELECT AVG(Age) FROM singer WHERE Country = 'French',0,1,no such table: singer,openai_compat,SELECT AVG(Age) FROM artist WHERE Country = 'France',ast,silent_failure_suspected,1,1.0407,0.9236,1.1627,1.0316,1.2711,0.927,openai_compat
cs_tr_12,TABLE_RENAME,False,0,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",1,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",0,SELECT Name FROM artist WHERE Song_Name LIKE 'S%',1,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Song_Name LIKE 'S%',ast,valid,1,0.8316,0.8986,0.7907,1.0161,0.0539,1.648417,openai_compat
cs_tr_12,TABLE_RENAME,False,1,SELECT Name FROM singer WHERE Song_Name LIKE 'S%',1,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",0,SELECT Name FROM artist WHERE Song_Name LIKE 'S%',1,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Song_Name LIKE 'S%',ast,valid,1,0.8686,0.9926,0.8429,0.9385,0.0443,1.264417,openai_compat
cs_tr_12,TABLE_RENAME,False,2,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",1,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",0,SELECT Name FROM artist WHERE Song_Name LIKE 'S%',1,"SELECT Name 
FROM singer 
WHERE Song_Name LIKE 'S%'",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Song_Name LIKE 'S%',ast,valid,1,0.9709,0.8888,0.9212,0.9492,0.0376,0.428042,openai_compat
cs_tr_13,TABLE_RENAME,False,0,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",1,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT Name 
FROM artist 
WHERE Song_release_year BETWEEN 2000 AND 2014",1,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Song_release_year BETWEEN 2000 AND 2014,ast,valid,1,0.9002,0.8624,0.8679,1.1393,0.0402,0.907333,openai_compat
cs_tr_13,TABLE_RENAME,False,1,SELECT Name FROM singer WHERE Song_release_year BETWEEN 2000 AND 2014,1,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",0,SELECT Name FROM artist WHERE Song_release_year BETWEEN 2000 AND 2014,1,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Song_release_year BETWEEN 2000 AND 2014,ast,valid,1,1.0599,0.7901,1.092,0.9995,0.0431,0.712625,openai_compat
cs_tr_13,TABLE_RENAME,False,2,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",1,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT Name 
FROM artist 
WHERE Song_release_year BETWEEN 2000 AND 2014",1,"SELECT Name 
FROM singer 
WHERE Song_release_year BETWEEN 2000 AND 2014",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Song_release_year BETWEEN 2000 AND 2014,ast,valid,1,1.068,1.188,0.8815,1.0162,0.0315,0.482,openai_compat
cs_tr_14,TABLE_RENAME,False,0,"SELECT Singer_ID, Song_Name FROM singer",1,"SELECT Singer_ID, Song_Name FROM singer",0,"SELECT Singer_ID, Song_Name FROM artist",1,"SELECT Singer_ID, Song_Name FROM singer",0,1,no such table: singer,openai_compat,"SELECT Singer_ID, Song_Name FROM artist",ast,valid,1,0.9178,0.8415,0.7897,0.9201,0.0524,0.753584,openai_compat
cs_tr_14,TABLE_RENAME,False,1,"SELECT Singer_ID, Song_Name FROM singer",1,"SELECT Singer_ID, Song_Name FROM singer",0,"SELECT Singer_ID, Song_Name FROM artist",1,"SELECT Singer_ID, Song_Name FROM singer",0,1,no such table: singer,openai_compat,"SELECT Singer_ID, Song_Name FROM artist",ast,valid,1,0.8459,0.831,0.9248,2.7044,0.0389,0.256459,openai_compat
cs_tr_14,TABLE_RENAME,False,2,"SELECT Singer_ID, Song_Name FROM singer",1,"SELECT Singer_ID, Song_Name FROM singer",0,"SELECT Singer_ID, Song_Name FROM artist",1,"SELECT Singer_ID, Song_Name FROM singer",0,1,no such table: singer,openai_compat,"SELECT Singer_ID, Song_Name FROM artist",ast,valid,1,1.7056,0.9801,0.905,0.925,0.0449,0.318958,openai_compat
cs_tr_15,TABLE_RENAME,False,0,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,0,,openai_compat,SELECT Name FROM stadium WHERE Capacity > 10000,ast,valid,1,0.8165,0.8478,1.4764,0.0007,0.0447,0.682917,openai_compat
cs_tr_15,TABLE_RENAME,False,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,0,,openai_compat,SELECT Name FROM stadium WHERE Capacity > 10000,ast,valid,1,0.8414,0.8721,3.6162,0.0007,0.0426,0.710583,openai_compat
cs_tr_15,TABLE_RENAME,False,2,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,0,,openai_compat,SELECT Name FROM stadium WHERE Capacity > 10000,ast,valid,1,0.7395,0.8862,0.9948,0.0014,0.0342,0.798125,openai_compat
cs_tr_16,TABLE_RENAME,False,0,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,0,,openai_compat,SELECT COUNT(*) FROM concert,ast,valid,1,0.7791,0.891,0.7142,0.0009,0.0694,0.552125,openai_compat
cs_tr_16,TABLE_RENAME,False,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,0,,openai_compat,SELECT COUNT(*) FROM concert,ast,valid,1,0.9951,0.8716,0.8077,0.001,0.0358,1.083917,openai_compat
cs_tr_16,TABLE_RENAME,False,2,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,0,,openai_compat,SELECT COUNT(*) FROM concert,ast,valid,1,1.0034,0.9044,0.7495,0.0012,0.033,0.645125,openai_compat
