id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
cs_cm_09,COLUMN_MERGE,False,1,"SELECT COUNT(*) 
FROM singer 
WHERE Country = 'United States'",1,SELECT COUNT(*) FROM singer WHERE Country = 'United States',0,"SELECT COUNT(*) 
FROM singer 
WHERE Name_Country = 'United States'",0,SELECT COUNT(*) FROM singer WHERE Country = 'USA',0,1,no such column: Country,openai_compat,SELECT COUNT(*) FROM singer WHERE Name_Country = 'United States',ast,silent_failure_suspected,0,1.1962,0.9871,1.4354,0.9376,1.2264,1.314167,openai_compat
cs_cm_09,COLUMN_MERGE,False,2,SELECT COUNT(*) FROM singer WHERE Country = 'United States',1,SELECT COUNT(*) FROM singer WHERE Country = 'United States',0,"SELECT COUNT(*) 
FROM singer 
WHERE Name_Country = 'United States'",0,SELECT COUNT(*) FROM singer WHERE Country = 'USA',0,1,no such column: Country,openai_compat,SELECT COUNT(*) FROM singer WHERE Name_Country = 'United States',ast,silent_failure_suspected,0,1.0972,1.2566,1.0884,1.1376,1.2819,1.301292,openai_compat
cs_cm_10,COLUMN_MERGE,False,0,"SELECT GROUP_CONCAT(s.Name, ', ') AS Merged_Names
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT GROUP_CONCAT(s.Name, ', ') AS Merged_Names
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT GROUP_CONCAT(singer.Name_Country, ', ') AS Merged_Names
FROM singer
JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID
WHERE singer_in_concert.Concert_ID = 1",0,"SELECT GROUP_CONCAT(singer.Name, ', ') AS Merged_Names
FROM singer
JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID
WHERE singer_in_concert.Concert_ID = 1",0,1,no such column: s.Name,openai_compat,"SELECT GROUP_CONCAT(s.Name_Country, ', ') AS Merged_Names 
FROM singer AS s 
JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID 
WHERE sic.Concert_ID = 1",ast,valid,0,1.2993,1.2647,2.1906,1.6622,1.7597,7.465875,openai_compat
cs_cm_10,COLUMN_MERGE,False,1,"SELECT GROUP_CONCAT(s.Name, ', ') AS Merged_Names
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT GROUP_CONCAT(s.Name, ', ') AS Merged_Names
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT GROUP_CONCAT(singer.Name_Country, ', ') AS Merged_Names
FROM singer
JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID
WHERE singer_in_concert.Concert_ID = 1",0,"SELECT GROUP_CONCAT(singer.Name, ', ') AS Merged_Names
FROM singer
JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID
WHERE singer_in_concert.Concert_ID = 1",0,1,no such column: s.Name,openai_compat,"SELECT GROUP_CONCAT(s.Name_Country, ', ') AS Merged_Names 
FROM singer AS s 
JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID 
WHERE sic.Concert_ID = 1",ast,valid,0,1.1811,1.3689,1.9337,1.2649,1.4565,1.793667,openai_compat
cs_cm_10,COLUMN_MERGE,False,2,"SELECT GROUP_CONCAT(s.Name, ', ') AS Merged_Names
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT GROUP_CONCAT(s.Name, ', ') AS Merged_Names
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
WHERE sic.Concert_ID = 1",0,"SELECT GROUP_CONCAT(singer.Name_Country, ', ') AS Merged_Names
FROM singer
JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID
WHERE singer_in_concert.Concert_ID = 1",0,"SELECT GROUP_CONCAT(singer.Name, ', ') AS Merged_Names
FROM singer
JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID
WHERE singer_in_concert.Concert_ID = 1",0,1,no such column: s.Name,openai_compat,"SELECT GROUP_CONCAT(s.Name_Country, ', ') AS Merged_Names FROM singer AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID WHERE sic.Concert_ID = 1",ast,valid,0,1.614,1.253,1.5791,1.4432,1.4479,7.360917,openai_compat
cs_cm_11,COLUMN_MERGE,False,0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,0,,openai_compat,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names FROM singer WHERE Song_release_year BETWEEN 2000 AND 2014",ast,valid,0,1.0664,1.3658,1.3686,0.0012,0.0478,1.242458,openai_compat
cs_cm_11,COLUMN_MERGE,False,1,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,0,,openai_compat,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names FROM singer WHERE Song_release_year BETWEEN 2000 AND 2014",ast,valid,0,1.0707,1.2989,1.2019,0.0006,0.0484,1.054,openai_compat
cs_cm_11,COLUMN_MERGE,False,2,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names
FROM singer
WHERE Song_release_year BETWEEN 2000 AND 2014",0,0,,openai_compat,"SELECT GROUP_CONCAT(Song_Name, ', ') AS Merged_Song_Names FROM singer WHERE Song_release_year BETWEEN 2000 AND 2014",ast,valid,0,1.7203,1.1939,1.1627,0.0009,0.0478,1.10725,openai_compat
cs_cm_12,COLUMN_MERGE,False,0,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,0,,openai_compat,SELECT COUNT(*) FROM singer WHERE Age >= 30,ast,valid,1,0.95,0.8884,0.9799,0.001,0.0489,0.970792,openai_compat
cs_cm_12,COLUMN_MERGE,False,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,0,,openai_compat,SELECT COUNT(*) FROM singer WHERE Age >= 30,ast,valid,1,4.3711,0.9881,1.0853,0.0012,0.0539,1.187917,openai_compat
cs_cm_12,COLUMN_MERGE,False,2,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,SELECT COUNT(*) FROM singer WHERE Age >= 30,1,0,,openai_compat,SELECT COUNT(*) FROM singer WHERE Age >= 30,ast,valid,1,0.9475,1.0197,0.9993,0.0008,0.0454,0.981834,openai_compat
cs_cm_13,COLUMN_MERGE,False,0,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,0,,openai_compat,SELECT Name FROM stadium WHERE Capacity > 10000,ast,valid,1,0.9985,1.0763,1.0987,0.0007,0.0483,0.889958,openai_compat
cs_cm_13,COLUMN_MERGE,False,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,0,,openai_compat,SELECT Name FROM stadium WHERE Capacity > 10000,ast,valid,1,1.0893,0.9948,0.9108,0.0007,0.0477,0.919834,openai_compat
cs_cm_13,COLUMN_MERGE,False,2,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,SELECT Name FROM stadium WHERE Capacity > 10000,1,0,,openai_compat,SELECT Name FROM stadium WHERE Capacity > 10000,ast,valid,1,0.9228,0.8392,0.8774,0.0006,0.0482,0.686125,openai_compat
cs_cm_14,COLUMN_MERGE,False,0,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,0,,openai_compat,SELECT COUNT(*) FROM concert,ast,valid,1,1.0711,0.8169,0.95,0.0009,0.072,0.97875,openai_compat
cs_cm_14,COLUMN_MERGE,False,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,0,,openai_compat,SELECT COUNT(*) FROM concert,ast,valid,1,0.8822,0.7926,1.0566,0.001,0.0499,1.073459,openai_compat
cs_cm_14,COLUMN_MERGE,False,2,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,SELECT COUNT(*) FROM concert,1,0,,openai_compat,SELECT COUNT(*) FROM concert,ast,valid,1,0.8172,0.8754,1.131,0.0005,0.0487,0.797125,openai_compat
cs_cm_15,COLUMN_MERGE,True,0,SELECT Name FROM singer,,SELECT Name FROM singer,,SELECT DISTINCT Name_Country FROM singer,,SELECT singer.Name FROM singer,,1,no such column: Name,openai_compat,"SELECT SUBSTRING_INDEX(Name_Country, '_', 1) AS Name FROM singer",ast,execution_error,,0.8706,1.0058,0.9412,0.9435,1.3465,0.806916,openai_compat
cs_cm_15,COLUMN_MERGE,True,1,SELECT Name FROM singer,,SELECT Name FROM singer,,SELECT DISTINCT Name_Country FROM singer,,SELECT Name FROM singer,,1,no such column: Name,openai_compat,SELECT Name_Country FROM singer,ast,valid,,0.9136,0.9937,1.0229,0.9173,0.9242,1.15775,openai_compat
cs_cm_15,COLUMN_MERGE,True,2,SELECT Name FROM singer,,SELECT Name FROM singer,,SELECT DISTINCT Name_Country FROM singer,,SELECT Name FROM singer,,1,no such column: Name,openai_compat,SELECT Name_Country FROM singer,ast,valid,,0.9382,0.9989,1.3357,0.933,1.2237,1.164333,openai_compat
