id,perturbation,question,gold_post,expected_failure,failure_reason,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,recovered,degraded,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
Q11,NONE,Count how many singers performed in each concert.,"SELECT T2.concert_Name, COUNT(*) FROM singer_in_concert AS T1 JOIN concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T2.concert_Name",False,,"SELECT concert.Concert_ID, concert.concert_Name, COUNT(singer_in_concert.Singer_ID) AS Singer_Count
FROM concert
LEFT JOIN singer_in_concert ON concert.Concert_ID = singer_in_concert.Concert_ID
GROUP BY concert.Concert_ID, concert.concert_Name",0,"SELECT concert.Concert_ID, concert.concert_Name, COUNT(singer_in_concert.Singer_ID) AS Singer_Count
FROM concert
LEFT JOIN singer_in_concert ON concert.Concert_ID = singer_in_concert.Concert_ID
GROUP BY concert.Concert_ID, concert.concert_Name",0,"SELECT c.concert_Name, COUNT(sic.Singer_ID) AS singer_count
FROM concert c
JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
GROUP BY c.Concert_ID",0,"SELECT concert.Concert_ID, concert.concert_Name, COUNT(singer_in_concert.Singer_ID) AS Singer_Count
FROM concert
LEFT JOIN singer_in_concert ON concert.Concert_ID = singer_in_concert.Concert_ID
GROUP BY concert.Concert_ID, concert.concert_Name",0,0,,openai_compat,"SELECT concert.Concert_ID, concert.concert_Name, COUNT(singer_in_concert.Singer_ID) AS Singer_Count FROM concert LEFT JOIN singer_in_concert ON concert.Concert_ID = singer_in_concert.Concert_ID GROUP BY concert.Concert_ID, concert.concert_Name",ast,valid,0,0,0,1.1126,1.3747,1.2724,0.0007,0.0483,1.769958,openai_compat
Q12,TABLE_RENAME,Show the names of singers who did not perform in any concert.,SELECT Name FROM artist WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),False,,"SELECT Name 
FROM singer 
WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert)",1,"SELECT Name 
FROM singer 
WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert)",0,"SELECT Name 
FROM artist 
WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert)",1,"SELECT Name 
FROM singer 
WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert)",0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),ast,silent_failure_suspected,1,1,0,1.0464,1.0344,1.1422,0.9711,1.2048,0.981041,openai_compat
Q13,TABLE_AND_COLUMN_RENAME,Show each singer's name and their song name.,"SELECT Name, song_title FROM artist",False,,"SELECT Name, Song_Name FROM singer",1,"SELECT Name, Song_Name FROM singer",0,"SELECT Name, song_title FROM artist",1,"SELECT Name, Song_Name FROM singer",0,1,no such table: singer,openai_compat,"SELECT Name, song_title FROM artist",ast,valid,1,1,0,1.1041,1.003,0.7905,1.0067,0.0675,0.848375,openai_compat
Q14,TABLE_AND_COLUMN_RENAME,List the song name of each singer ordered by release year ascending.,SELECT song_title FROM artist ORDER BY debut_year ASC,False,,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,1,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,0,"SELECT song_title 
FROM artist 
ORDER BY debut_year ASC",1,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,0,1,no such table: singer,openai_compat,SELECT song_title FROM artist ORDER BY debut_year ASC,ast,valid,1,1,0,0.9323,1.1902,1.1161,1.0029,0.0531,1.1915,openai_compat
Q15,TABLE_AND_COLUMN_RENAME,What is the song name of the youngest singer?,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,False,,"SELECT Song_Name 
FROM singer 
ORDER BY Age ASC 
LIMIT 1",1,"SELECT Song_Name 
FROM singer 
ORDER BY Age ASC 
LIMIT 1",0,"SELECT song_title 
FROM artist 
WHERE Age = (SELECT MIN(Age) FROM artist)",1,"SELECT Song_Name 
FROM singer 
ORDER BY Age ASC 
LIMIT 1",0,1,no such table: singer,openai_compat,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,ast,silent_failure_suspected,1,1,0,0.8375,0.9137,1.3718,1.0504,1.1048,1.120083,openai_compat
Q16,TABLE_AND_COLUMN_RENAME,Count songs released after 2010.,SELECT COUNT(*) FROM artist WHERE debut_year > 2010,False,,SELECT COUNT(*) FROM singer WHERE Song_release_year > 2010,1,SELECT COUNT(*) FROM singer WHERE Song_release_year > 2010,0,SELECT COUNT(*) FROM artist WHERE debut_year > 2010,1,SELECT COUNT(*) FROM singer WHERE Song_release_year > 2010,0,1,no such table: singer,openai_compat,SELECT COUNT(*) FROM artist WHERE debut_year > 2010,ast,valid,1,1,0,1.0883,1.2612,1.1629,0.9183,0.0737,1.38825,openai_compat
Q17,TABLE_AND_COLUMN_RENAME,Show the song name and release year of every French singer.,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",False,,"SELECT Song_Name, Song_release_year 
FROM singer 
WHERE Country = 'France'",1,"SELECT Song_Name, Song_release_year 
FROM singer 
WHERE Country = 'France'",0,"SELECT song_title, debut_year
FROM artist
WHERE Country = 'France'",1,"SELECT Song_Name, Song_release_year 
FROM singer 
WHERE Country = 'French'",0,1,no such table: singer,openai_compat,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",ast,valid,1,1,0,0.9361,1.1444,1.1535,0.9975,0.0484,1.02,openai_compat
Q18,TABLE_AND_COLUMN_RENAME,Show the average song release year per country.,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",False,,"SELECT s.Country, AVG(s.Song_release_year) AS Average_Song_Release_Year
FROM singer s
GROUP BY s.Country",1,"SELECT s.Country, AVG(s.Song_release_year) AS Average_Song_Release_Year
FROM singer s
GROUP BY s.Country",0,"SELECT Country, AVG(debut_year) AS average_debut_year
FROM artist
GROUP BY Country",1,"SELECT singer.Country, AVG(singer.Song_release_year) AS Average_Song_Release_Year
FROM singer
GROUP BY singer.Country",0,1,no such table: singer,openai_compat,"SELECT s.Country, AVG(s.debut_year) AS Average_Song_Release_Year FROM artist AS s GROUP BY s.Country",ast,valid,1,1,0,0.9194,1.0756,1.1843,1.3602,0.0677,1.645375,openai_compat
Q19,TABLE_AND_COLUMN_RENAME,Show the song name of every singer who performed in the 'Auditions' concert.,SELECT T2.song_title FROM singer_in_concert AS T1 JOIN artist AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T1.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',False,,"SELECT s.Song_Name
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
JOIN concert c ON sic.Concert_ID = c.Concert_ID
WHERE c.concert_Name = 'Auditions'",1,"SELECT s.Song_Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
JOIN concert c ON sic.Concert_ID = c.Concert_ID
WHERE c.concert_Name = 'Auditions'",0,"SELECT DISTINCT a.song_title
FROM artist a
JOIN singer_in_concert sic ON a.Singer_ID = sic.Singer_ID
JOIN concert c ON sic.Concert_ID = c.Concert_ID
WHERE c.concert_Name = 'Auditions'",1,"SELECT s.Song_Name 
FROM singer s
JOIN singer_in_concert sic ON s.Singer_ID = sic.Singer_ID
JOIN concert c ON sic.Concert_ID = c.Concert_ID
WHERE c.concert_Name = 'Auditions'",0,1,no such table: singer,openai_compat,SELECT s.song_title FROM artist AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID JOIN concert AS c ON sic.Concert_ID = c.Concert_ID WHERE c.concert_Name = 'Auditions',ast,valid,1,1,0,1.1653,1.0707,1.5228,1.5901,0.0726,6.421167,openai_compat
Q20,NONE,Find the stadium with the largest capacity.,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,False,,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,0,,openai_compat,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,ast,valid,1,0,0,1.1279,1.0294,1.0264,0.001,0.0478,1.154125,openai_compat
