id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
hr_ts_06,TABLE_SPLIT,False,0,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ep.email, ep.phone_number
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,openai_compat,"SELECT * 
FROM employee_job 
WHERE department_id = 10",ast,valid,0,1.2424,1.0164,1.054,0.8952,1.057,0.598875,openai_compat
hr_ts_06,TABLE_SPLIT,False,1,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,openai_compat,"SELECT * 
FROM employee_job 
WHERE department_id = 10",ast,valid,0,0.977,1.0328,1.1148,0.8401,1.3991,0.722292,openai_compat
hr_ts_06,TABLE_SPLIT,False,2,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ep.email, ep.phone_number
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,openai_compat,"SELECT * 
FROM employee_job 
JOIN employee_personal ON employee_job.employee_id = employee_personal.employee_id 
WHERE employee_job.department_id = 10",ast,valid,0,1.0192,1.0381,1.1721,0.7891,1.2089,0.838125,openai_compat
hr_ts_07,TABLE_SPLIT,False,0,SELECT job_id FROM employees,0,SELECT job_id FROM employees,0,SELECT job_id FROM employee_job,0,SELECT job_id FROM employees,0,1,no such table: employees,openai_compat,SELECT job_id FROM employee_job,ast,valid,0,0.9228,1.2296,0.772,0.8215,0.9035,0.7015,openai_compat
hr_ts_07,TABLE_SPLIT,False,1,SELECT job_id FROM employees,0,SELECT job_id FROM employees,0,SELECT job_id FROM employee_job,0,SELECT job_id FROM employees,0,1,no such table: employees,openai_compat,SELECT job_id FROM employee_job,ast,valid,0,1.295,1.0026,0.816,0.8524,0.9085,0.460667,openai_compat
hr_ts_07,TABLE_SPLIT,False,2,SELECT job_id FROM employees,0,SELECT job_id FROM employees,0,SELECT job_id FROM employee_job,0,SELECT job_id FROM employees,0,1,no such table: employees,openai_compat,SELECT job_id FROM employee_job,ast,valid,0,0.9931,0.9111,0.7699,0.8509,0.953,0.802875,openai_compat
hr_ts_08,TABLE_SPLIT,False,0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_id",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name",0,1,no such table: employees,openai_compat,"SELECT d.department_name, COUNT(ej.employee_id) AS employee_count 
FROM departments AS d 
LEFT JOIN employee_job AS ej ON d.department_id = ej.department_id 
GROUP BY d.department_id, d.department_name",ast,valid,0,1.3148,1.3741,1.0473,1.2503,1.3484,2.013542,openai_compat
hr_ts_08,TABLE_SPLIT,False,1,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_name",0,1,no such table: employees,openai_compat,"SELECT d.department_name, COUNT(ej.employee_id) AS employee_count 
FROM departments AS d 
LEFT JOIN employee_job AS ej ON d.department_id = ej.department_id 
GROUP BY d.department_name",ast,valid,0,1.1654,1.2424,1.0216,1.065,1.2487,4.565667,openai_compat
hr_ts_08,TABLE_SPLIT,False,2,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_name",0,"SELECT d.department_name, COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_name",0,1,no such table: employees,openai_compat,"SELECT d.department_name, COUNT(ej.employee_id) AS employee_count 
FROM departments AS d 
LEFT JOIN employee_job AS ej ON d.department_id = ej.department_id 
GROUP BY d.department_name",ast,valid,0,1.5005,1.2892,0.9866,1.2152,1.2744,1.997,openai_compat
hr_ts_09,TABLE_SPLIT,False,0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL",0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,1,no such table: employees,openai_compat,"SELECT ej.employee_id, ep.first_name, ep.last_name, ep.email, ep.phone_number, ej.hire_date, ej.job_id, ej.salary, ej.commission_pct, ej.manager_id, ej.department_id
FROM employee_job ej
JOIN employee_personal ep ON ej.employee_id = ep.employee_id
WHERE ej.commission_pct IS NOT NULL",ast,silent_failure_suspected,0,1.4804,1.4464,1.1122,1.567,1.6073,2.119667,openai_compat
hr_ts_09,TABLE_SPLIT,False,1,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL",0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,1,no such table: employees,openai_compat,"SELECT ep.employee_id, ep.first_name, ep.last_name, ep.email, ep.phone_number, ej.hire_date, ej.job_id, ej.salary, ej.commission_pct, ej.manager_id, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL",ast,silent_failure_suspected,0,1.1661,1.3397,1.2196,0.9809,1.4176,5.663708,openai_compat
hr_ts_09,TABLE_SPLIT,False,2,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL",0,"SELECT employee_id, first_name, last_name, email, phone_number, hire_date, job_id, salary, commission_pct, manager_id, department_id
FROM employees
WHERE commission_pct IS NOT NULL",0,1,no such table: employees,openai_compat,"SELECT ep.employee_id, ep.first_name, ep.last_name, ep.email, ep.phone_number, ej.hire_date, ej.job_id, ej.salary, ej.commission_pct, ej.manager_id, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL",ast,silent_failure_suspected,0,1.2403,6.677,1.3075,1.0214,1.4369,1.341959,openai_compat
hr_ts_10,TABLE_SPLIT,False,0,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.manager_id = 1",0,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,1,no such table: employees,openai_compat,"SELECT ep.employee_id, ep.first_name, ep.last_name 
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.manager_id = 1",ast,silent_failure_suspected,0,1.1959,1.244,1.2232,0.8753,1.1377,0.942,openai_compat
hr_ts_10,TABLE_SPLIT,False,1,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,"SELECT e.employee_id, e.first_name, e.last_name
FROM employees e
WHERE e.manager_id = 1",0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.manager_id = 1",0,"SELECT e.employee_id, e.first_name, e.last_name
FROM employees e
WHERE e.manager_id = 1",0,1,no such table: employees,openai_compat,"SELECT ep.employee_id, ep.first_name, ep.last_name 
FROM employee_personal AS ep
JOIN employee_job AS ej ON ep.employee_id = ej.employee_id
WHERE ej.manager_id = 1",ast,silent_failure_suspected,0,1.0935,1.2412,1.164,0.8294,1.2349,1.390958,openai_compat
hr_ts_10,TABLE_SPLIT,False,2,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.manager_id = 1",0,"SELECT employee_id, first_name, last_name
FROM employees
WHERE manager_id = 1",0,1,no such table: employees,openai_compat,"SELECT ep.employee_id, ep.first_name, ep.last_name 
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.manager_id = 1",ast,silent_failure_suspected,0,0.9964,0.9789,0.954,1.2964,1.4364,1.14125,openai_compat
hr_ts_11,TABLE_SPLIT,False,0,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",0,"SELECT j.job_title
FROM employee_job ej
JOIN jobs j ON ej.job_id = j.job_id
WHERE ej.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",0,1,no such table: employees,openai_compat,"SELECT j.job_title 
FROM employee_job AS ej 
JOIN jobs AS j ON ej.job_id = j.job_id 
WHERE ej.employee_id = 1",ast,valid,1,1.4028,1.0695,0.954,1.0278,1.243,1.573125,openai_compat
hr_ts_11,TABLE_SPLIT,False,1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title 
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",0,"SELECT j.job_title
FROM employee_job ej
JOIN jobs j ON ej.job_id = j.job_id
WHERE ej.employee_id = 1",1,"SELECT j.job_title 
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",0,1,no such table: employees,openai_compat,"SELECT j.job_title 
FROM employee_job AS ej 
JOIN jobs AS j ON ej.job_id = j.job_id 
WHERE ej.employee_id = 1",ast,valid,1,1.6887,1.5571,0.9439,0.9921,1.0764,1.498125,openai_compat
hr_ts_11,TABLE_SPLIT,False,2,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",0,"SELECT j.job_title
FROM employee_job ej
JOIN jobs j ON ej.job_id = j.job_id
WHERE ej.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",0,1,no such table: employees,openai_compat,"SELECT j.job_title 
FROM employee_job AS ej 
JOIN jobs AS j ON ej.job_id = j.job_id 
WHERE ej.employee_id = 1",ast,valid,1,1.2539,1.1312,1.0162,1.1153,1.1002,1.479709,openai_compat
hr_ts_12,TABLE_SPLIT,False,0,"SELECT d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",1,"SELECT d.department_name 
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",0,"SELECT d.department_name
FROM departments d
JOIN employee_job ej ON d.department_id = ej.department_id
WHERE ej.employee_id = 1",1,"SELECT d.department_name 
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",0,1,no such table: employees,openai_compat,"SELECT d.department_name 
FROM employee_job AS ej 
JOIN departments AS d ON ej.department_id = d.department_id 
WHERE ej.employee_id = 1",ast,valid,1,1.0851,1.6337,1.7837,0.9134,1.6331,1.176208,openai_compat
hr_ts_12,TABLE_SPLIT,False,1,"SELECT d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",1,"SELECT d.department_name 
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",0,"SELECT d.department_name
FROM departments d
JOIN employee_job ej ON d.department_id = ej.department_id
WHERE ej.employee_id = 1",1,"SELECT d.department_name 
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",0,1,no such table: employees,openai_compat,"SELECT d.department_name 
FROM employee_job AS ej 
JOIN departments AS d ON ej.department_id = d.department_id 
WHERE ej.employee_id = 1",ast,valid,1,1.7202,1.7383,1.1178,1.1613,1.1926,1.859167,openai_compat
hr_ts_12,TABLE_SPLIT,False,2,"SELECT d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",1,"SELECT d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",0,"SELECT d.department_name
FROM departments d
JOIN employee_job ej ON d.department_id = ej.department_id
WHERE ej.employee_id = 1",1,"SELECT d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id
WHERE e.employee_id = 1",0,1,no such table: employees,openai_compat,"SELECT d.department_name 
FROM employee_job AS ej 
JOIN departments AS d ON ej.department_id = d.department_id 
WHERE ej.employee_id = 1",ast,valid,1,1.0272,1.0937,1.0465,1.091,1.4766,1.735334,openai_compat
hr_ts_13,TABLE_SPLIT,False,0,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,0,,openai_compat,SELECT start_date FROM job_history WHERE employee_id = 1,ast,valid,1,0.9661,0.9186,1.1821,0.001,0.0527,0.633125,openai_compat
hr_ts_13,TABLE_SPLIT,False,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,0,,openai_compat,SELECT start_date FROM job_history WHERE employee_id = 1,ast,valid,1,1.2749,1.0877,0.9152,0.0014,0.0392,0.73175,openai_compat
hr_ts_13,TABLE_SPLIT,False,2,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,SELECT start_date FROM job_history WHERE employee_id = 1,1,0,,openai_compat,SELECT start_date FROM job_history WHERE employee_id = 1,ast,valid,1,0.9423,1.0726,0.991,0.0006,0.0584,0.671792,openai_compat
hr_ts_14,TABLE_SPLIT,False,0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.hire_date > '2007-06-20'",0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,1,no such table: employees,openai_compat,"SELECT * 
FROM employee_job 
WHERE hire_date > '2007-06-20'",ast,valid,0,1.0722,1.009,1.1828,0.8892,1.3628,1.139042,openai_compat
hr_ts_14,TABLE_SPLIT,False,1,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.hire_date > '2007-06-20'",0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,1,no such table: employees,openai_compat,"SELECT * 
FROM employee_job 
WHERE hire_date > '2007-06-20'",ast,valid,0,1.4684,1.2642,1.0436,0.889,1.0436,0.976125,openai_compat
hr_ts_14,TABLE_SPLIT,False,2,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,"SELECT ep.employee_id, ep.first_name, ep.last_name
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.hire_date > '2007-06-20'",0,SELECT * FROM employees WHERE hire_date > '2007-06-20',0,1,no such table: employees,openai_compat,"SELECT * 
FROM employee_job 
WHERE hire_date > '2007-06-20'",ast,valid,0,1.02,1.0505,1.1334,0.8741,1.0767,1.267167,openai_compat
hr_ts_15,TABLE_SPLIT,False,0,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,0,,openai_compat,SELECT region_name FROM regions,ast,valid,1,1.0068,1.886,1.0381,0.0009,0.0688,0.695875,openai_compat
hr_ts_15,TABLE_SPLIT,False,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,0,,openai_compat,SELECT region_name FROM regions,ast,valid,1,0.9542,1.0089,0.8451,0.001,0.0439,0.734125,openai_compat
hr_ts_15,TABLE_SPLIT,False,2,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,SELECT region_name FROM regions,1,0,,openai_compat,SELECT region_name FROM regions,ast,valid,1,1.1753,1.0077,0.7941,0.001,0.0321,1.045667,openai_compat
hr_ts_16,TABLE_SPLIT,False,0,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,0,,openai_compat,SELECT COUNT(*) FROM jobs,ast,valid,1,0.9129,0.9019,0.7498,0.0008,0.0602,0.795084,openai_compat
hr_ts_16,TABLE_SPLIT,False,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,0,,openai_compat,SELECT COUNT(*) FROM jobs,ast,valid,1,0.8744,7.5992,0.8387,0.0006,0.0404,0.668958,openai_compat
hr_ts_16,TABLE_SPLIT,False,2,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,SELECT COUNT(*) FROM jobs,1,0,,openai_compat,SELECT COUNT(*) FROM jobs,ast,valid,1,1.0181,0.912,0.7904,0.001,0.0324,0.760833,openai_compat
