id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
hr_tm_04,TABLE_MERGE,False,1,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.city = 'City1'",0,"SELECT department_name 
FROM departments 
JOIN locations ON departments.location_id = locations.location_id 
WHERE locations.city = 'City1'",0,"SELECT department_name 
FROM department_location 
WHERE city = 'City1'",1,"SELECT department_name 
FROM departments 
JOIN locations ON departments.location_id = locations.location_id 
WHERE locations.city = 'City1'",0,1,no such table: departments,openai_compat,SELECT department_name FROM department_location WHERE city = 'City1',ast,valid,1,1.1973,1.1152,0.9147,0.9264,1.3995,0.969916,openai_compat
hr_tm_04,TABLE_MERGE,False,2,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.city = 'City1'",0,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.city = 'City1'",0,SELECT department_name FROM department_location WHERE city = 'City1',1,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.city = 'City1'",0,1,no such table: departments,openai_compat,"SELECT department_id, department_name FROM department_location WHERE city = 'City1'",ast,valid,0,1.4449,1.4056,1.0194,1.1408,1.1085,1.618083,openai_compat
hr_tm_05,TABLE_MERGE,False,0,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",0,"SELECT department_name, postal_code FROM department_location",1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",0,1,no such table: departments,openai_compat,"SELECT department_name, postal_code FROM department_location",ast,valid,1,1.1099,1.2302,1.1963,1.0096,1.1781,1.568833,openai_compat
hr_tm_05,TABLE_MERGE,False,1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",0,"SELECT department_name, postal_code FROM department_location",1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",0,1,no such table: departments,openai_compat,"SELECT department_name, postal_code FROM department_location",ast,valid,1,1.4034,1.1419,0.7345,1.0228,1.3085,1.109041,openai_compat
hr_tm_05,TABLE_MERGE,False,2,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",0,"SELECT department_name, postal_code FROM department_location",1,"SELECT d.department_name, l.postal_code
FROM departments d
JOIN locations l ON d.location_id = l.location_id",0,1,no such table: departments,openai_compat,"SELECT department_name, postal_code FROM department_location",ast,valid,1,1.0817,1.1695,0.8168,0.9285,1.1123,1.652917,openai_compat
hr_tm_06,TABLE_MERGE,False,0,SELECT COUNT(*) FROM departments d JOIN locations l ON d.location_id = l.location_id WHERE l.state_province = 'State1',1,"SELECT COUNT(*) 
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.state_province = 'State1'",0,SELECT COUNT(*) FROM department_location WHERE state_province = 'State1',1,"SELECT COUNT(*) 
FROM departments
JOIN locations ON departments.location_id = locations.location_id
WHERE locations.state_province = 'State1'",0,1,no such table: departments,openai_compat,SELECT COUNT(*) FROM department_location WHERE state_province = 'State1',ast,valid,1,1.2735,1.43,0.8543,0.8739,0.9755,1.251166,openai_compat
hr_tm_06,TABLE_MERGE,False,1,SELECT COUNT(*) FROM departments d JOIN locations l ON d.location_id = l.location_id WHERE l.state_province = 'State1',1,"SELECT COUNT(*) 
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.state_province = 'State1'",0,SELECT COUNT(*) FROM department_location WHERE state_province = 'State1',1,"SELECT COUNT(*) 
FROM departments
JOIN locations ON departments.location_id = locations.location_id
WHERE locations.state_province = 'State1'",0,1,no such table: departments,openai_compat,SELECT COUNT(*) FROM department_location WHERE state_province = 'State1',ast,valid,1,1.2432,1.3328,0.734,0.8676,1.7944,1.279375,openai_compat
hr_tm_06,TABLE_MERGE,False,2,SELECT COUNT(*) FROM departments d JOIN locations l ON d.location_id = l.location_id WHERE l.state_province = 'State1',1,"SELECT COUNT(*) 
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.state_province = 'State1'",0,SELECT COUNT(*) FROM department_location WHERE state_province = 'State1',1,"SELECT COUNT(*) 
FROM departments
JOIN locations ON departments.location_id = locations.location_id
WHERE locations.state_province = 'State1'",0,1,no such table: departments,openai_compat,SELECT COUNT(*) FROM department_location WHERE state_province = 'State1',ast,valid,1,1.0445,1.0938,0.9534,1.4827,0.9617,0.524208,openai_compat
hr_tm_07,TABLE_MERGE,False,0,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",0,"SELECT location_id, department_name FROM department_location",1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",0,1,no such table: locations,openai_compat,"SELECT location_id, department_name FROM department_location",ast,valid,1,1.1027,1.1658,0.7487,0.9359,0.8986,1.125666,openai_compat
hr_tm_07,TABLE_MERGE,False,1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",0,"SELECT location_id, department_name FROM department_location",1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",0,1,no such table: locations,openai_compat,"SELECT location_id, department_name FROM department_location",ast,valid,1,1.1202,1.701,0.9044,1.0069,1.1714,1.169917,openai_compat
hr_tm_07,TABLE_MERGE,False,2,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",0,"SELECT location_id, department_name FROM department_location",1,"SELECT locations.location_id, departments.department_name
FROM locations
JOIN departments ON locations.location_id = departments.location_id",0,1,no such table: locations,openai_compat,"SELECT location_id, department_name FROM department_location",ast,valid,1,1.0058,1.4239,0.8086,0.8918,0.7717,1.284458,openai_compat
hr_tm_08,TABLE_MERGE,False,0,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,"SELECT department_name 
FROM department_location 
WHERE country_id = 'C01'",1,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
JOIN countries c ON l.country_id = c.country_id
WHERE c.country_id = 'C01'",0,1,no such table: departments,openai_compat,"SELECT department_id, department_name FROM department_location WHERE country_id = 'C01'",ast,valid,0,1.2874,1.1923,0.848,0.9998,1.0898,2.001208,openai_compat
hr_tm_08,TABLE_MERGE,False,1,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,"SELECT department_name 
FROM department_location 
WHERE country_id = 'C01'",1,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
JOIN countries c ON l.country_id = c.country_id
WHERE c.country_id = 'C01'",0,1,no such table: departments,openai_compat,"SELECT department_id, department_name FROM department_location WHERE country_id = 'C01'",ast,valid,0,1.2182,1.4726,0.8767,1.0062,0.9644,1.862584,openai_compat
hr_tm_08,TABLE_MERGE,False,2,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,"SELECT department_name 
FROM department_location 
WHERE country_id = 'C01'",1,"SELECT d.department_id, d.department_name
FROM departments d
JOIN locations l ON d.location_id = l.location_id
WHERE l.country_id = 'C01'",0,1,no such table: departments,openai_compat,"SELECT department_id, department_name FROM department_location WHERE country_id = 'C01'",ast,valid,0,1.4286,1.2406,0.9207,1.0743,1.1636,1.312083,openai_compat
hr_tm_09,TABLE_MERGE,False,0,"SELECT COUNT(DISTINCT l.city) 
FROM locations l
JOIN departments d ON l.location_id = d.location_id",1,SELECT COUNT(DISTINCT city) FROM locations WHERE location_id IN (SELECT DISTINCT location_id FROM departments),0,SELECT COUNT(DISTINCT city) FROM department_location,1,SELECT COUNT(DISTINCT city) FROM locations WHERE location_id IN (SELECT DISTINCT location_id FROM departments),0,1,no such table: locations,openai_compat,SELECT COUNT(DISTINCT city) FROM department_location,ast,valid,1,1.3327,1.3562,1.01,1.0321,1.3149,1.872625,openai_compat
hr_tm_09,TABLE_MERGE,False,1,"SELECT COUNT(DISTINCT city) 
FROM locations 
JOIN departments ON locations.location_id = departments.location_id",1,SELECT COUNT(DISTINCT city) FROM locations WHERE location_id IN (SELECT DISTINCT location_id FROM departments),0,SELECT COUNT(DISTINCT city) FROM department_location,1,SELECT COUNT(DISTINCT city) FROM locations WHERE location_id IN (SELECT DISTINCT location_id FROM departments),0,1,no such table: locations,openai_compat,SELECT COUNT(DISTINCT city) FROM department_location,ast,valid,1,1.1394,1.2732,0.6957,0.8291,1.0993,1.21975,openai_compat
hr_tm_09,TABLE_MERGE,False,2,"SELECT COUNT(DISTINCT city) 
FROM locations 
JOIN departments ON locations.location_id = departments.location_id",1,"SELECT COUNT(DISTINCT l.city) 
FROM locations l
JOIN departments d ON l.location_id = d.location_id",0,SELECT COUNT(DISTINCT city) FROM department_location,1,"SELECT COUNT(DISTINCT l.city) 
FROM locations l
JOIN departments d ON l.location_id = d.location_id",0,1,no such table: locations,openai_compat,SELECT COUNT(DISTINCT city) FROM department_location,ast,valid,1,1.2999,1.0149,0.7893,0.897,0.982,1.647792,openai_compat
hr_tm_10,TABLE_MERGE,False,0,"SELECT department_name, manager_id FROM departments",1,"SELECT department_name, manager_id FROM departments",0,"SELECT department_name, manager_id FROM department_location",1,"SELECT department_name, manager_id FROM department",0,1,no such table: departments,openai_compat,"SELECT department_name, manager_id FROM department_location",ast,valid,1,1.0549,0.9739,0.8719,0.8598,0.8744,1.020167,openai_compat
hr_tm_10,TABLE_MERGE,False,1,"SELECT department_name, manager_id FROM departments",1,"SELECT department_name, manager_id FROM departments",0,"SELECT department_name, manager_id FROM department_location",1,"SELECT department_name, manager_id FROM departments",0,1,no such table: departments,openai_compat,"SELECT department_name, manager_id FROM department_location",ast,valid,1,1.6744,0.9751,0.8116,1.1799,0.9061,1.160208,openai_compat
hr_tm_10,TABLE_MERGE,False,2,"SELECT department_name, manager_id FROM departments",1,"SELECT department_name, manager_id FROM departments",0,"SELECT department_name, manager_id FROM department_location",1,"SELECT department_name, manager_id FROM departments",0,1,no such table: departments,openai_compat,"SELECT department_name, manager_id FROM department_location",ast,valid,1,0.9822,1.134,0.7258,0.9974,0.8653,0.843625,openai_compat
hr_tm_11,TABLE_MERGE,False,0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN department_location d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,1,no such table: departments,openai_compat,"SELECT e.first_name, e.last_name, dl.department_name 
FROM employees AS e 
JOIN department_location AS dl ON e.department_id = dl.department_id",ast,valid,0,1.0778,1.146,0.918,0.9867,1.1364,1.219834,openai_compat
hr_tm_11,TABLE_MERGE,False,1,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN department_location d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,1,no such table: departments,openai_compat,"SELECT e.first_name, e.last_name, dl.department_name 
FROM employees AS e 
JOIN department_location AS dl ON e.department_id = dl.department_id",ast,valid,0,1.0387,1.7833,0.9979,1.5811,1.0213,6.119042,openai_compat
hr_tm_11,TABLE_MERGE,False,2,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN department_location d ON e.department_id = d.department_id",0,"SELECT e.first_name, e.last_name, d.department_name
FROM employees e
JOIN departments d ON e.department_id = d.department_id",0,1,no such table: departments,openai_compat,"SELECT e.first_name, e.last_name, dl.department_name 
FROM employees AS e 
JOIN department_location AS dl ON e.department_id = dl.department_id",ast,valid,0,1.075,2.3422,1.0042,1.271,0.9711,1.131,openai_compat
hr_tm_12,TABLE_MERGE,False,0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN departments d ON jh.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN departments d ON jh.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,"SELECT DISTINCT dl.city
FROM job_history jh
JOIN employees e ON jh.employee_id = e.employee_id
JOIN department_location dl ON jh.department_id = dl.department_id",0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN employees e ON jh.employee_id = e.employee_id
JOIN departments d ON e.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,1,no such table: departments,openai_compat,"SELECT DISTINCT dl.city 
FROM job_history AS jh 
JOIN department_location AS dl ON jh.department_id = dl.department_id",ast,valid,0,1.1764,1.6126,1.1072,1.2886,0.991,7.601125,openai_compat
hr_tm_12,TABLE_MERGE,False,1,"SELECT DISTINCT l.city
FROM job_history jh
JOIN departments d ON jh.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN departments d ON jh.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,"SELECT DISTINCT dl.city
FROM job_history jh
JOIN department_location dl ON jh.department_id = dl.department_id",0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN employees e ON jh.employee_id = e.employee_id
JOIN departments d ON e.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,1,no such table: departments,openai_compat,"SELECT DISTINCT dl.city 
FROM job_history AS jh 
JOIN department_location AS dl ON jh.department_id = dl.department_id",ast,valid,0,1.3773,1.3063,0.9389,1.0127,1.7794,1.125875,openai_compat
hr_tm_12,TABLE_MERGE,False,2,"SELECT DISTINCT l.city
FROM job_history jh
JOIN departments d ON jh.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN departments d ON jh.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,"SELECT DISTINCT dl.city
FROM job_history jh
JOIN department_location dl ON jh.department_id = dl.department_id",0,"SELECT DISTINCT l.city
FROM job_history jh
JOIN employees e ON jh.employee_id = e.employee_id
JOIN departments d ON e.department_id = d.department_id
JOIN locations l ON d.location_id = l.location_id",0,1,no such table: departments,openai_compat,"SELECT DISTINCT dl.city 
FROM job_history AS jh 
JOIN department_location AS dl ON jh.department_id = dl.department_id",ast,valid,0,1.3729,1.3556,0.86,1.2813,1.0656,1.2095,openai_compat
hr_tm_13,TABLE_MERGE,False,0,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,0,,openai_compat,SELECT job_title FROM jobs,ast,valid,1,1.387,1.2311,0.8914,0.0015,0.0555,0.690208,openai_compat
hr_tm_13,TABLE_MERGE,False,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,0,,openai_compat,SELECT job_title FROM jobs,ast,valid,1,0.9015,0.8949,0.8804,0.0009,0.0402,0.671084,openai_compat
hr_tm_13,TABLE_MERGE,False,2,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,SELECT job_title FROM jobs,1,0,,openai_compat,SELECT job_title FROM jobs,ast,valid,1,1.0182,0.8429,0.9211,0.0006,0.0335,4.559167,openai_compat
hr_tm_14,TABLE_MERGE,False,0,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,0,,openai_compat,SELECT COUNT(*) FROM regions,ast,valid,1,1.3338,1.7805,0.8144,0.0015,0.0765,0.860375,openai_compat
hr_tm_14,TABLE_MERGE,False,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,0,,openai_compat,SELECT COUNT(*) FROM regions,ast,valid,1,0.8931,1.1392,0.7528,0.0006,0.0364,0.63525,openai_compat
hr_tm_14,TABLE_MERGE,False,2,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,SELECT COUNT(*) FROM regions,1,0,,openai_compat,SELECT COUNT(*) FROM regions,ast,valid,1,0.7982,0.9984,0.7563,0.0009,0.0391,0.967166,openai_compat
hr_tm_15,TABLE_MERGE,True,0,SELECT DISTINCT city FROM locations,,SELECT DISTINCT city FROM locations,,SELECT DISTINCT city FROM department_location,,SELECT DISTINCT city FROM locations,,1,no such table: locations,openai_compat,SELECT DISTINCT city FROM department_location,ast,valid,,0.8615,1.2644,0.9187,0.7715,0.8845,1.333167,openai_compat
hr_tm_15,TABLE_MERGE,True,1,SELECT DISTINCT city FROM locations,,SELECT DISTINCT city FROM locations,,SELECT DISTINCT city FROM department_location,,SELECT DISTINCT city FROM locations,,1,no such table: locations,openai_compat,SELECT DISTINCT city FROM department_location,ast,valid,,1.2033,0.9723,0.7928,0.9525,1.0153,0.896916,openai_compat
hr_tm_15,TABLE_MERGE,True,2,SELECT DISTINCT city FROM locations,,SELECT DISTINCT city FROM locations,,SELECT DISTINCT city FROM department_location,,SELECT DISTINCT city FROM locations,,1,no such table: locations,openai_compat,SELECT DISTINCT city FROM department_location,ast,valid,,1.0821,1.0231,0.834,0.8048,0.8631,1.166875,openai_compat
hr_tm_16,TABLE_MERGE,True,0,SELECT COUNT(*) FROM locations,,SELECT COUNT(*) FROM locations,,SELECT COUNT(DISTINCT location_id) FROM department_location,,SELECT COUNT(*) FROM locations,,1,no such table: locations,openai_compat,SELECT COUNT(DISTINCT location_id) FROM department_location,ast,valid,,0.9044,0.8953,0.8366,0.8482,1.1925,1.424083,openai_compat
hr_tm_16,TABLE_MERGE,True,1,SELECT COUNT(*) FROM locations,,SELECT COUNT(*) FROM locations,,SELECT COUNT(DISTINCT location_id) FROM department_location,,SELECT COUNT(*) FROM locations,,1,no such table: locations,openai_compat,SELECT COUNT(DISTINCT location_id) FROM department_location,ast,valid,,1.089,0.8903,0.8856,0.7081,0.9631,0.9265,openai_compat
hr_tm_16,TABLE_MERGE,True,2,SELECT COUNT(*) FROM locations,,SELECT COUNT(*) FROM locations,,SELECT COUNT(DISTINCT location_id) FROM department_location,,SELECT COUNT(*) FROM locations,,1,no such table: locations,openai_compat,SELECT COUNT(DISTINCT location_id) FROM department_location,ast,valid,,0.9892,1.2167,0.7176,0.7984,1.1419,1.10375,openai_compat
