id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
hr_ts_03,TABLE_SPLIT,False,1,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000
ORDER BY ej.salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such table: employees,anthropic,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary 
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000 
ORDER BY ej.salary DESC",ast,silent_failure_suspected,0,0.9987,1.7098,1.336,0.9947,1.4396,1.217875,anthropic
hr_ts_03,TABLE_SPLIT,False,2,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such table: employees,anthropic,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary 
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000 
ORDER BY ej.salary DESC",ast,silent_failure_suspected,0,1.1352,2.7829,1.1025,0.9827,1.3704,1.129666,anthropic
hr_ts_03,TABLE_SPLIT,False,3,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000
ORDER BY ej.salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such table: employees,anthropic,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary 
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000 
ORDER BY ej.salary DESC",ast,silent_failure_suspected,0,1.0343,1.0407,1.6884,0.9662,1.2866,5.40075,anthropic
hr_ts_03,TABLE_SPLIT,False,4,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such table: employees,anthropic,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.salary 
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.salary > 7000 
ORDER BY ej.salary DESC",ast,silent_failure_suspected,0,0.9937,1.0162,1.1878,0.9259,2.187,1.071541,anthropic
hr_ts_04,TABLE_SPLIT,False,0,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(salary) FROM employee_job,1,SELECT AVG(salary) FROM employees,0,1,no such table: employees,anthropic,SELECT AVG(salary) FROM employee_job,ast,valid,1,1.0655,1.0484,0.9151,0.8819,1.0892,1.085375,anthropic
hr_ts_04,TABLE_SPLIT,False,1,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(salary) FROM employee_job,1,SELECT AVG(salary) FROM employees,0,1,no such table: employees,anthropic,SELECT AVG(salary) FROM employee_job,ast,valid,1,1.0678,1.0282,1.054,1.2605,1.3068,0.739709,anthropic
hr_ts_04,TABLE_SPLIT,False,2,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(salary) FROM employee_job,1,SELECT AVG(salary) FROM employees,0,1,no such table: employees,anthropic,SELECT AVG(salary) FROM employee_job,ast,valid,1,0.978,1.0296,0.8962,0.9796,0.986,0.760375,anthropic
hr_ts_04,TABLE_SPLIT,False,3,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(salary) FROM employee_job,1,SELECT AVG(salary) FROM employees,0,1,no such table: employees,anthropic,SELECT AVG(salary) FROM employee_job,ast,valid,1,1.0585,1.4945,1.4395,0.8879,2.8498,1.202959,anthropic
hr_ts_04,TABLE_SPLIT,False,4,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(salary) FROM employee_job,1,SELECT AVG(salary) FROM employees,0,1,no such table: employees,anthropic,SELECT AVG(salary) FROM employee_job,ast,valid,1,1.0562,0.9881,1.0292,0.9624,1.1014,1.065083,anthropic
hr_ts_05,TABLE_SPLIT,False,0,SELECT email FROM employees,1,SELECT email FROM employees,0,SELECT email FROM employee_personal,1,SELECT email FROM employees,0,1,no such table: employees,anthropic,SELECT email FROM employee_personal,ast,valid,1,1.8408,2.4812,0.9053,1.2664,1.0827,0.759667,anthropic
hr_ts_05,TABLE_SPLIT,False,1,SELECT email FROM employees,1,SELECT email FROM employees,0,SELECT email FROM employee_personal,1,SELECT email FROM employees,0,1,no such table: employees,anthropic,SELECT email FROM employee_personal,ast,valid,1,1.3299,1.1036,0.8846,1.7618,0.9494,0.726917,anthropic
hr_ts_05,TABLE_SPLIT,False,2,SELECT email FROM employees,1,SELECT email FROM employees,0,SELECT email FROM employee_personal,1,SELECT email FROM employees,0,1,no such table: employees,anthropic,SELECT email FROM employee_personal,ast,valid,1,2.5794,1.1474,1.1361,0.9179,1.6756,0.791833,anthropic
hr_ts_05,TABLE_SPLIT,False,3,SELECT email FROM employees,1,SELECT email FROM employees,0,SELECT email FROM employee_personal,1,SELECT email FROM employees,0,1,no such table: employees,anthropic,SELECT email FROM employee_personal,ast,valid,1,1.2,1.053,0.9063,2.0546,0.8983,0.58675,anthropic
hr_ts_05,TABLE_SPLIT,False,4,SELECT email FROM employees,1,SELECT email FROM employees,0,SELECT email FROM employee_personal,1,SELECT email FROM employees,0,1,no such table: employees,anthropic,SELECT email FROM employee_personal,ast,valid,1,1.1019,1.1187,0.9161,2.5599,0.9277,0.7225,anthropic
hr_ts_06,TABLE_SPLIT,False,0,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,anthropic,SELECT * FROM employee_job WHERE department_id = 10,ast,valid,0,0.8728,0.9994,1.8055,0.8875,0.9443,0.850208,anthropic
hr_ts_06,TABLE_SPLIT,False,1,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,anthropic,SELECT * FROM employee_job WHERE department_id = 10,ast,valid,0,0.9845,0.933,1.1301,0.8664,0.9801,0.945584,anthropic
hr_ts_06,TABLE_SPLIT,False,2,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,anthropic,SELECT * FROM employee_job WHERE department_id = 10,ast,valid,0,1.0992,1.1862,1.3948,0.8912,1.2112,1.122875,anthropic
hr_ts_06,TABLE_SPLIT,False,3,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,anthropic,SELECT * FROM employee_job WHERE department_id = 10,ast,valid,0,1.6208,1.0883,1.3244,0.9395,1.0194,1.107166,anthropic
hr_ts_06,TABLE_SPLIT,False,4,SELECT * FROM employees WHERE department_id = 10,0,SELECT * FROM employees WHERE department_id = 10,0,"SELECT ep.employee_id, ep.first_name, ep.last_name, ej.department_id
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.department_id = 10",0,SELECT * FROM employees WHERE department_id = 10,0,1,no such table: employees,anthropic,SELECT * FROM employee_job WHERE department_id = 10,ast,valid,0,1.0312,1.0599,1.1702,0.9517,1.402,0.869209,anthropic
hr_ts_07,TABLE_SPLIT,False,0,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employee_job,0,SELECT DISTINCT job_id FROM employees,0,1,no such table: employees,anthropic,SELECT DISTINCT job_id FROM employee_job,ast,valid,0,1.3489,1.1999,0.9058,0.9511,1.4323,1.038333,anthropic
hr_ts_07,TABLE_SPLIT,False,1,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employee_job,0,SELECT DISTINCT job_id FROM employees,0,1,no such table: employees,anthropic,SELECT DISTINCT job_id FROM employee_job,ast,valid,0,1.0754,1.0114,0.9171,1.0491,0.9099,0.763292,anthropic
hr_ts_07,TABLE_SPLIT,False,2,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employee_job,0,SELECT DISTINCT job_id FROM employees,0,1,no such table: employees,anthropic,SELECT DISTINCT job_id FROM employee_job,ast,valid,0,1.1614,1.4062,1.0603,0.8154,0.9941,0.5805,anthropic
hr_ts_07,TABLE_SPLIT,False,3,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employee_job,0,SELECT DISTINCT job_id FROM employees,0,1,no such table: employees,anthropic,SELECT DISTINCT job_id FROM employee_job,ast,valid,0,1.0851,1.0904,0.9454,1.0211,1.0157,0.734291,anthropic
hr_ts_07,TABLE_SPLIT,False,4,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employees,0,SELECT DISTINCT job_id FROM employee_job,0,SELECT DISTINCT job_id FROM employees,0,1,no such table: employees,anthropic,SELECT DISTINCT job_id FROM employee_job,ast,valid,0,0.9726,1.0611,1.1096,0.9263,1.1331,0.749125,anthropic
hr_ts_08,TABLE_SPLIT,False,0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
    d.department_id,
    d.department_name,
    COUNT(e.employee_id) as employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,1,no such table: employees,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employee_job AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.6718,1.2248,1.1996,1.0886,1.1771,1.831,anthropic
hr_ts_08,TABLE_SPLIT,False,1,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
    d.department_id,
    d.department_name,
    COUNT(e.employee_id) as employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,1,no such table: employees,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employee_job AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.113,1.3529,1.1852,1.0698,1.1961,5.960167,anthropic
hr_ts_08,TABLE_SPLIT,False,2,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
    d.department_id,
    d.department_name,
    COUNT(e.employee_id) as employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,1,no such table: employees,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employee_job AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.2086,1.4521,1.2169,1.0703,1.1693,1.524917,anthropic
hr_ts_08,TABLE_SPLIT,False,3,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
    d.department_id,
    d.department_name,
    COUNT(e.employee_id) as employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,1,no such table: employees,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employee_job AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.2364,1.2275,1.1573,1.1557,1.1789,2.302708,anthropic
hr_ts_08,TABLE_SPLIT,False,4,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
    d.department_id,
    d.department_name,
    COUNT(e.employee_id) as employee_count
FROM departments d
LEFT JOIN employee_job e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,1,no such table: employees,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employee_job AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.4495,1.2531,1.1994,1.1237,1.2143,1.67175,anthropic
hr_ts_09,TABLE_SPLIT,False,0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT DISTINCT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0
ORDER BY ep.employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such table: employees,anthropic,"SELECT ej.employee_id, ep.first_name, ep.last_name, ej.commission_pct 
FROM employee_job ej
JOIN employee_personal ep ON ej.employee_id = ep.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0 
ORDER BY ej.employee_id",ast,valid,0,0.9885,1.6889,1.507,1.0503,1.7287,1.243125,anthropic
hr_ts_09,TABLE_SPLIT,False,1,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT DISTINCT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0
ORDER BY ep.employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such table: employees,anthropic,"SELECT ej.employee_id, ep.first_name, ep.last_name, ej.commission_pct 
FROM employee_job ej
JOIN employee_personal ep ON ej.employee_id = ep.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0 
ORDER BY ej.employee_id",ast,valid,0,1.9484,1.1297,1.5116,0.9864,1.3249,1.2135,anthropic
hr_ts_09,TABLE_SPLIT,False,2,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT DISTINCT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0
ORDER BY ep.employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such table: employees,anthropic,"SELECT ej.employee_id, ep.first_name, ep.last_name, ej.commission_pct 
FROM employee_job ej
JOIN employee_personal ep ON ej.employee_id = ep.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0 
ORDER BY ej.employee_id",ast,valid,0,1.1261,1.0096,1.4999,1.039,1.5666,1.335334,anthropic
hr_ts_09,TABLE_SPLIT,False,3,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT DISTINCT ep.employee_id, ep.first_name, ep.last_name, ej.commission_pct
FROM employee_personal ep
JOIN employee_job ej ON ep.employee_id = ej.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0
ORDER BY ep.employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such table: employees,anthropic,"SELECT ej.employee_id, ep.first_name, ep.last_name, ej.commission_pct 
FROM employee_job ej
JOIN employee_personal ep ON ej.employee_id = ep.employee_id
WHERE ej.commission_pct IS NOT NULL AND ej.commission_pct > 0 
ORDER BY ej.employee_id",ast,valid,0,1.2738,1.0218,1.5543,1.1722,1.8626,1.700084,anthropic
