id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
cs_tm_03,TABLE_MERGE,False,0,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT c.Concert_ID, c.concert_Name, c.Theme, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT Concert_ID, concert_Name, Singer_ID, Year
FROM concert_performance
WHERE Year = 2015",0,"SELECT c.Concert_ID, c.concert_Name, c.Theme, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,1,no such table: concert,anthropic,"SELECT Concert_ID, concert_Name, Theme, Year, Singer_ID FROM concert_performance WHERE Year = 2015 ORDER BY Concert_ID, Singer_ID",ast,valid,0,1.2535,1.5468,1.1055,1.5247,1.5978,1.783292,anthropic
cs_tm_03,TABLE_MERGE,False,1,"SELECT c.Concert_ID, c.concert_Name, c.Theme, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT Concert_ID, concert_Name, Singer_ID, Year
FROM concert_performance
WHERE Year = 2015",0,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,1,no such table: concert,anthropic,"SELECT Concert_ID, concert_Name, Year, Singer_ID FROM concert_performance WHERE Year = 2015 ORDER BY Concert_ID, Singer_ID",ast,valid,0,1.2346,1.2449,1.3717,3.2803,1.1642,1.352416,anthropic
cs_tm_03,TABLE_MERGE,False,2,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT Concert_ID, concert_Name, Singer_ID, Year
FROM concert_performance
WHERE Year = 2015",0,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,1,no such table: concert,anthropic,"SELECT Concert_ID, concert_Name, Year, Singer_ID FROM concert_performance WHERE Year = 2015 ORDER BY Concert_ID, Singer_ID",ast,valid,0,1.2219,1.5644,0.9463,1.3241,1.0837,2.007084,anthropic
cs_tm_03,TABLE_MERGE,False,3,"SELECT c.Concert_ID, c.concert_Name, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT c.Concert_ID, c.concert_Name, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015",0,"SELECT Concert_ID, concert_Name, Singer_ID, Year
FROM concert_performance
WHERE Year = 2015",0,"SELECT c.Concert_ID, c.concert_Name, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015",0,1,no such table: concert,anthropic,"SELECT Concert_ID, concert_Name, Singer_ID FROM concert_performance WHERE Year = 2015",ast,valid,0,1.2863,1.4352,1.452,1.2156,1.2922,7.404042,anthropic
cs_tm_03,TABLE_MERGE,False,4,"SELECT c.Concert_ID, c.concert_Name, c.Theme, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT c.Concert_ID, c.concert_Name, c.Theme, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,"SELECT Concert_ID, concert_Name, Singer_ID, Year
FROM concert_performance
WHERE Year = 2015",0,"SELECT c.Concert_ID, c.concert_Name, c.Theme, c.Year, sic.Singer_ID
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
WHERE c.Year = 2015
ORDER BY c.Concert_ID, sic.Singer_ID",0,1,no such table: concert,anthropic,"SELECT Concert_ID, concert_Name, Theme, Year, Singer_ID FROM concert_performance WHERE Year = 2015 ORDER BY Concert_ID, Singer_ID",ast,valid,0,1.2597,1.426,1.1469,1.6676,1.2445,7.878292,anthropic
cs_tm_04,TABLE_MERGE,False,0,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,"SELECT Theme, COUNT(DISTINCT Singer_ID) as singer_count
FROM concert_performance
GROUP BY Theme
ORDER BY Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,1,no such table: concert,anthropic,"SELECT cp.Theme, COUNT(DISTINCT cp.Singer_ID) AS singer_count FROM concert_performance AS cp LEFT JOIN singer AS s ON cp.Singer_ID = s.Singer_ID GROUP BY cp.Theme ORDER BY cp.Theme",ast,valid,1,1.2326,1.3641,1.6086,1.1419,2.3763,1.832125,anthropic
cs_tm_04,TABLE_MERGE,False,1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,"SELECT Theme, COUNT(DISTINCT Singer_ID) as singer_count
FROM concert_performance
GROUP BY Theme
ORDER BY Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,1,no such table: concert,anthropic,"SELECT cp.Theme, COUNT(DISTINCT cp.Singer_ID) AS singer_count FROM concert_performance AS cp LEFT JOIN singer AS s ON cp.Singer_ID = s.Singer_ID GROUP BY cp.Theme ORDER BY cp.Theme",ast,valid,1,1.5358,1.2846,1.1466,1.2726,1.2215,1.9065,anthropic
cs_tm_04,TABLE_MERGE,False,2,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,"SELECT Theme, COUNT(DISTINCT Singer_ID) as singer_count
FROM concert_performance
GROUP BY Theme
ORDER BY Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,1,no such table: concert,anthropic,"SELECT cp.Theme, COUNT(DISTINCT cp.Singer_ID) AS singer_count FROM concert_performance AS cp LEFT JOIN singer AS s ON cp.Singer_ID = s.Singer_ID GROUP BY cp.Theme ORDER BY cp.Theme",ast,valid,1,1.2851,3.013,1.0552,1.0968,2.8402,2.011333,anthropic
cs_tm_04,TABLE_MERGE,False,3,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,"SELECT Theme, COUNT(DISTINCT Singer_ID) as singer_count
FROM concert_performance
GROUP BY Theme
ORDER BY Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,1,no such table: concert,anthropic,"SELECT cp.Theme, COUNT(DISTINCT cp.Singer_ID) AS singer_count FROM concert_performance AS cp LEFT JOIN singer AS s ON cp.Singer_ID = s.Singer_ID GROUP BY cp.Theme ORDER BY cp.Theme",ast,valid,1,1.4994,2.1083,1.0005,1.0978,1.2427,6.537292,anthropic
cs_tm_04,TABLE_MERGE,False,4,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) as singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,"SELECT Theme, COUNT(DISTINCT Singer_ID) as singer_count
FROM concert_performance
GROUP BY Theme
ORDER BY Theme",1,"SELECT c.Theme, COUNT(DISTINCT s.Singer_ID) AS singer_count
FROM concert c
LEFT JOIN singer_in_concert sic ON c.Concert_ID = sic.Concert_ID
LEFT JOIN singer s ON sic.Singer_ID = s.Singer_ID
GROUP BY c.Theme
ORDER BY c.Theme",0,1,no such table: concert,anthropic,"SELECT cp.Theme, COUNT(DISTINCT cp.Singer_ID) AS singer_count FROM concert_performance AS cp LEFT JOIN singer AS s ON cp.Singer_ID = s.Singer_ID GROUP BY cp.Theme ORDER BY cp.Theme",ast,valid,1,1.2209,1.306,1.5893,2.2163,1.2068,1.37625,anthropic
cs_tm_05,TABLE_MERGE,False,0,SELECT DISTINCT concert_Name FROM concert,1,SELECT DISTINCT concert_Name FROM concert,0,SELECT DISTINCT concert_Name FROM concert_performance,1,SELECT DISTINCT concert_Name FROM concert,0,1,no such table: concert,anthropic,SELECT DISTINCT concert_Name FROM concert_performance,ast,valid,1,0.9023,1.0016,1.3217,1.3683,1.156,0.756958,anthropic
cs_tm_05,TABLE_MERGE,False,1,SELECT DISTINCT concert_Name FROM concert,1,SELECT DISTINCT concert_Name FROM concert,0,SELECT DISTINCT concert_Name FROM concert_performance,1,SELECT DISTINCT concert_Name FROM concert,0,1,no such table: concert,anthropic,SELECT DISTINCT concert_Name FROM concert_performance,ast,valid,1,0.8753,0.9339,0.9288,2.78,1.9164,0.774375,anthropic
cs_tm_05,TABLE_MERGE,False,2,SELECT DISTINCT concert_Name FROM concert,1,SELECT DISTINCT concert_Name FROM concert,0,SELECT DISTINCT concert_Name FROM concert_performance,1,SELECT DISTINCT concert_Name FROM concert,0,1,no such table: concert,anthropic,SELECT DISTINCT concert_Name FROM concert_performance,ast,valid,1,2.203,0.9418,0.9253,1.1694,1.0407,0.700917,anthropic
cs_tm_05,TABLE_MERGE,False,3,SELECT DISTINCT concert_Name FROM concert,1,SELECT DISTINCT concert_Name FROM concert,0,SELECT DISTINCT concert_Name FROM concert_performance,1,SELECT DISTINCT concert_Name FROM concert,0,1,no such table: concert,anthropic,SELECT DISTINCT concert_Name FROM concert_performance,ast,valid,1,0.958,0.9348,0.8964,1.3143,1.1023,0.748792,anthropic
cs_tm_05,TABLE_MERGE,False,4,SELECT DISTINCT concert_Name FROM concert,1,SELECT DISTINCT concert_Name FROM concert,0,SELECT DISTINCT concert_Name FROM concert_performance,1,SELECT DISTINCT concert_Name FROM concert,0,1,no such table: concert,anthropic,SELECT DISTINCT concert_Name FROM concert_performance,ast,valid,1,1.2233,1.1491,1.3879,0.9321,1.2042,0.872625,anthropic
