id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
hr_cr_03,COLUMN_RENAME,False,0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, fname, last_name, monthly_salary
FROM employees
WHERE monthly_salary > 7000
ORDER BY monthly_salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, monthly_salary FROM employees WHERE monthly_salary > 7000 ORDER BY monthly_salary DESC",ast,silent_failure_suspected,0,0.9969,1.4367,1.3617,1.0999,1.0139,1.319208,anthropic
hr_cr_03,COLUMN_RENAME,False,1,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, fname, last_name, monthly_salary
FROM employees
WHERE monthly_salary > 7000
ORDER BY monthly_salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, monthly_salary FROM employees WHERE monthly_salary > 7000 ORDER BY monthly_salary DESC",ast,silent_failure_suspected,0,1.0844,0.9859,1.082,1.1618,1.0579,1.276958,anthropic
hr_cr_03,COLUMN_RENAME,False,2,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, fname, last_name, monthly_salary
FROM employees
WHERE monthly_salary > 7000
ORDER BY monthly_salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, monthly_salary FROM employees WHERE monthly_salary > 7000 ORDER BY monthly_salary DESC",ast,silent_failure_suspected,0,0.9367,1.9844,1.2033,5.2557,1.0589,1.323541,anthropic
hr_cr_03,COLUMN_RENAME,False,3,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, fname, last_name, monthly_salary
FROM employees
WHERE monthly_salary > 7000
ORDER BY monthly_salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, monthly_salary FROM employees WHERE monthly_salary > 7000 ORDER BY monthly_salary DESC",ast,silent_failure_suspected,0,3.0743,0.9686,1.3207,1.164,1.0989,1.618375,anthropic
hr_cr_03,COLUMN_RENAME,False,4,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,"SELECT employee_id, fname, last_name, monthly_salary
FROM employees
WHERE monthly_salary > 7000
ORDER BY monthly_salary DESC",0,"SELECT employee_id, first_name, last_name, salary
FROM employees
WHERE salary > 7000
ORDER BY salary DESC",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, monthly_salary FROM employees WHERE monthly_salary > 7000 ORDER BY monthly_salary DESC",ast,silent_failure_suspected,0,1.5255,1.1654,1.2921,1.062,2.48,1.456541,anthropic
hr_cr_04,COLUMN_RENAME,False,0,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(monthly_salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,1,no such column: salary,anthropic,SELECT AVG(monthly_salary) FROM employees,ast,valid,1,1.2685,1.4962,1.0736,1.5599,0.0499,0.980333,anthropic
hr_cr_04,COLUMN_RENAME,False,1,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(monthly_salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,1,no such column: salary,anthropic,SELECT AVG(monthly_salary) FROM employees,ast,valid,1,1.1383,1.0259,0.9152,0.8811,0.0443,0.880792,anthropic
hr_cr_04,COLUMN_RENAME,False,2,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(monthly_salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,1,no such column: salary,anthropic,SELECT AVG(monthly_salary) FROM employees,ast,valid,1,1.714,1.0783,0.8652,1.0546,0.0453,0.74625,anthropic
hr_cr_04,COLUMN_RENAME,False,3,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(monthly_salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,1,no such column: salary,anthropic,SELECT AVG(monthly_salary) FROM employees,ast,valid,1,1.0124,1.045,1.0805,1.0113,0.0494,0.923333,anthropic
hr_cr_04,COLUMN_RENAME,False,4,SELECT AVG(salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,SELECT AVG(monthly_salary) FROM employees,1,SELECT AVG(salary) FROM employees,0,1,no such column: salary,anthropic,SELECT AVG(monthly_salary) FROM employees,ast,valid,1,1.5392,1.1275,0.9413,0.9136,0.0519,1.1985,anthropic
hr_cr_05,COLUMN_RENAME,False,0,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,0,,anthropic,SELECT email FROM employees,ast,valid,1,1.2005,0.9718,0.9928,0.0011,0.0464,0.782916,anthropic
hr_cr_05,COLUMN_RENAME,False,1,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,0,,anthropic,SELECT email FROM employees,ast,valid,1,1.2753,1.8597,0.9203,0.0008,0.0472,0.705959,anthropic
hr_cr_05,COLUMN_RENAME,False,2,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,0,,anthropic,SELECT email FROM employees,ast,valid,1,1.1799,1.845,2.3792,0.0007,0.0462,0.936417,anthropic
hr_cr_05,COLUMN_RENAME,False,3,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,0,,anthropic,SELECT email FROM employees,ast,valid,1,1.2965,1.001,1.1259,0.0012,0.0466,0.740584,anthropic
hr_cr_05,COLUMN_RENAME,False,4,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,SELECT email FROM employees,1,0,,anthropic,SELECT email FROM employees,ast,valid,1,1.071,1.0089,1.232,0.0007,0.0436,0.73625,anthropic
hr_cr_06,COLUMN_RENAME,False,0,"SELECT employee_id, salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,"SELECT employee_id, monthly_salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,1,no such column: salary,anthropic,"SELECT employee_id, monthly_salary FROM employees",ast,valid,1,1.7709,0.9879,1.0778,0.8887,0.0504,1.109042,anthropic
hr_cr_06,COLUMN_RENAME,False,1,"SELECT employee_id, salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,"SELECT employee_id, monthly_salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,1,no such column: salary,anthropic,"SELECT employee_id, monthly_salary FROM employees",ast,valid,1,0.9045,0.9474,0.9136,1.3958,0.0479,1.019166,anthropic
hr_cr_06,COLUMN_RENAME,False,2,"SELECT employee_id, salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,"SELECT employee_id, monthly_salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,1,no such column: salary,anthropic,"SELECT employee_id, monthly_salary FROM employees",ast,valid,1,1.0096,0.8849,1.0068,0.8555,0.047,1.087,anthropic
hr_cr_06,COLUMN_RENAME,False,3,"SELECT employee_id, salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,"SELECT employee_id, monthly_salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,1,no such column: salary,anthropic,"SELECT employee_id, monthly_salary FROM employees",ast,valid,1,0.997,1.2298,1.8419,1.4591,0.051,0.904125,anthropic
hr_cr_06,COLUMN_RENAME,False,4,"SELECT employee_id, salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,"SELECT employee_id, monthly_salary FROM employees",1,"SELECT employee_id, salary FROM employees",0,1,no such column: salary,anthropic,"SELECT employee_id, monthly_salary FROM employees",ast,valid,1,0.8835,1.0175,1.0469,1.0027,0.0495,0.820875,anthropic
hr_cr_07,COLUMN_RENAME,False,0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,SELECT * FROM employees WHERE fname LIKE 'A%',0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,1,no such column: first_name,anthropic,SELECT * FROM employees WHERE fname LIKE 'A%',ast,valid,0,1.8631,1.3426,1.0777,0.9618,0.0501,1.006916,anthropic
hr_cr_07,COLUMN_RENAME,False,1,SELECT * FROM employees WHERE first_name LIKE 'A%',0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,"SELECT employee_id, fname, last_name, email, phone_number, hire_date, job_id, monthly_salary, commission_pct, manager_id, department_id
FROM employees
WHERE fname LIKE 'A%'
ORDER BY fname",0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,1,no such column: first_name,anthropic,SELECT * FROM employees WHERE fname LIKE 'A%',ast,valid,0,1.536,1.3008,1.2552,1.0349,0.0455,0.934417,anthropic
hr_cr_07,COLUMN_RENAME,False,2,SELECT * FROM employees WHERE first_name LIKE 'A%',0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,"SELECT employee_id, fname, last_name, email, phone_number, hire_date, job_id, monthly_salary, commission_pct, manager_id, department_id
FROM employees
WHERE fname LIKE 'A%'
ORDER BY fname",0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,1,no such column: first_name,anthropic,SELECT * FROM employees WHERE fname LIKE 'A%',ast,valid,0,0.9307,0.9142,1.0841,0.9395,0.0466,1.069084,anthropic
hr_cr_07,COLUMN_RENAME,False,3,SELECT * FROM employees WHERE first_name LIKE 'A%',0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,"SELECT employee_id, fname, last_name, email, phone_number, hire_date, job_id, monthly_salary, commission_pct, manager_id, department_id
FROM employees
WHERE fname LIKE 'A%'
ORDER BY fname",0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,1,no such column: first_name,anthropic,SELECT * FROM employees WHERE fname LIKE 'A%',ast,valid,0,1.0144,1.0557,1.0725,0.8794,0.0508,0.938375,anthropic
hr_cr_07,COLUMN_RENAME,False,4,SELECT * FROM employees WHERE first_name LIKE 'A%',0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,"SELECT employee_id, fname, last_name, email, phone_number, hire_date, job_id, monthly_salary, commission_pct, manager_id, department_id
FROM employees
WHERE fname LIKE 'A%'
ORDER BY fname",0,SELECT * FROM employees WHERE first_name LIKE 'A%',0,1,no such column: first_name,anthropic,SELECT * FROM employees WHERE fname LIKE 'A%',ast,valid,0,0.9228,0.9156,1.0588,1.1433,0.0292,0.386625,anthropic
hr_cr_08,COLUMN_RENAME,False,0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, fname, last_name, email, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, commission_pct FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0 ORDER BY employee_id",ast,valid,0,1.1489,1.0703,1.3831,1.0045,0.0724,1.480625,anthropic
hr_cr_08,COLUMN_RENAME,False,1,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, fname, last_name, email, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, commission_pct FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0 ORDER BY employee_id",ast,valid,0,1.041,1.2117,1.5396,1.4892,0.0561,1.341417,anthropic
hr_cr_08,COLUMN_RENAME,False,2,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, fname, last_name, email, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, commission_pct FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0 ORDER BY employee_id",ast,valid,0,1.7792,1.1153,1.1748,0.9957,0.0509,1.308708,anthropic
hr_cr_08,COLUMN_RENAME,False,3,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, fname, last_name, email, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, commission_pct FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0 ORDER BY employee_id",ast,valid,0,1.0243,1.2231,1.342,0.9771,0.0478,1.648625,anthropic
hr_cr_08,COLUMN_RENAME,False,4,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, fname, last_name, email, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,"SELECT employee_id, first_name, last_name, commission_pct
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0
ORDER BY employee_id",0,1,no such column: first_name,anthropic,"SELECT employee_id, fname, last_name, commission_pct FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0 ORDER BY employee_id",ast,valid,0,1.1561,0.9436,1.2228,1.9542,0.0509,2.399667,anthropic
hr_cr_09,COLUMN_RENAME,False,0,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,0,,anthropic,SELECT j.job_title FROM employees AS e JOIN jobs AS j ON e.job_id = j.job_id WHERE e.employee_id = 1,ast,valid,1,2.4757,1.0578,1.0351,0.0003,0.0381,0.406917,anthropic
hr_cr_09,COLUMN_RENAME,False,1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,0,,anthropic,SELECT j.job_title FROM employees AS e JOIN jobs AS j ON e.job_id = j.job_id WHERE e.employee_id = 1,ast,valid,1,1.0134,1.1734,1.2858,0.0007,0.047,1.277792,anthropic
hr_cr_09,COLUMN_RENAME,False,2,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,0,,anthropic,SELECT j.job_title FROM employees AS e JOIN jobs AS j ON e.job_id = j.job_id WHERE e.employee_id = 1,ast,valid,1,1.7388,1.0657,0.9805,0.0007,0.0475,1.242708,anthropic
hr_cr_09,COLUMN_RENAME,False,3,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,0,,anthropic,SELECT j.job_title FROM employees AS e JOIN jobs AS j ON e.job_id = j.job_id WHERE e.employee_id = 1,ast,valid,1,1.0639,1.1433,1.0161,0.0007,0.0479,0.995625,anthropic
hr_cr_09,COLUMN_RENAME,False,4,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,"SELECT j.job_title
FROM employees e
JOIN jobs j ON e.job_id = j.job_id
WHERE e.employee_id = 1",1,0,,anthropic,SELECT j.job_title FROM employees AS e JOIN jobs AS j ON e.job_id = j.job_id WHERE e.employee_id = 1,ast,valid,1,1.1181,1.3462,1.0712,0.001,0.0459,1.237208,anthropic
hr_cr_10,COLUMN_RENAME,False,0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,0,,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employees AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.1935,1.4802,1.3061,0.0012,0.0481,1.988167,anthropic
hr_cr_10,COLUMN_RENAME,False,1,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,0,,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employees AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.5833,1.3627,1.1075,0.0007,0.0484,1.756125,anthropic
hr_cr_10,COLUMN_RENAME,False,2,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,"SELECT 
  d.department_id,
  d.department_name,
  COUNT(e.employee_id) AS employee_count
FROM departments d
LEFT JOIN employees e ON d.department_id = e.department_id
GROUP BY d.department_id, d.department_name
ORDER BY d.department_id",0,0,,anthropic,"SELECT d.department_id, d.department_name, COUNT(e.employee_id) AS employee_count FROM departments AS d LEFT JOIN employees AS e ON d.department_id = e.department_id GROUP BY d.department_id, d.department_name ORDER BY d.department_id",ast,valid,0,1.5848,1.221,1.17,0.0008,0.0451,1.70575,anthropic
