id,perturbation,expected_failure,seed,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
hr_cm_03,COLUMN_MERGE,False,0,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,SELECT full_name FROM employees WHERE employee_id = 1,1,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE employee_id = 1,ast,valid,1,0.975,0.9802,1.5446,1.323,1.4837,0.753208,anthropic
hr_cm_03,COLUMN_MERGE,False,1,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,SELECT full_name FROM employees WHERE employee_id = 1,1,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE employee_id = 1,ast,valid,1,1.0131,1.8355,0.9364,1.5038,1.5249,8.083708,anthropic
hr_cm_03,COLUMN_MERGE,False,2,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,SELECT full_name FROM employees WHERE employee_id = 1,1,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE employee_id = 1,ast,valid,1,1.3029,1.313,0.9117,1.0044,0.9879,0.910208,anthropic
hr_cm_03,COLUMN_MERGE,False,3,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,SELECT full_name FROM employees WHERE employee_id = 1,1,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE employee_id = 1,ast,valid,1,0.9795,1.1498,1.0764,0.9197,0.9436,1.087167,anthropic
hr_cm_03,COLUMN_MERGE,False,4,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,SELECT full_name FROM employees WHERE employee_id = 1,1,"SELECT first_name, last_name FROM employees WHERE employee_id = 1",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE employee_id = 1,ast,valid,1,1.741,1.018,0.9309,0.9306,1.9184,0.993416,anthropic
hr_cm_04,COLUMN_MERGE,False,0,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,SELECT full_name FROM employees WHERE salary > 7000,1,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE salary > 7000,ast,valid,1,1.3191,1.1108,0.9523,0.9176,0.8756,0.618625,anthropic
hr_cm_04,COLUMN_MERGE,False,1,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,SELECT full_name FROM employees WHERE salary > 7000,1,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE salary > 7000,ast,valid,1,0.8954,1.0385,1.0278,1.1099,0.9263,1.076875,anthropic
hr_cm_04,COLUMN_MERGE,False,2,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,SELECT full_name FROM employees WHERE salary > 7000,1,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE salary > 7000,ast,valid,1,1.0364,1.11,0.9911,1.4698,1.0611,1.105959,anthropic
hr_cm_04,COLUMN_MERGE,False,3,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,SELECT full_name FROM employees WHERE salary > 7000,1,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE salary > 7000,ast,valid,1,2.0945,1.3222,0.9291,0.991,0.948,1.336958,anthropic
hr_cm_04,COLUMN_MERGE,False,4,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,SELECT full_name FROM employees WHERE salary > 7000,1,"SELECT first_name, last_name FROM employees WHERE salary > 7000",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE salary > 7000,ast,valid,1,1.9852,2.1695,0.9717,1.1635,1.024,1.079125,anthropic
hr_cm_05,COLUMN_MERGE,False,0,"SELECT first_name, last_name, email FROM employees",0,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,"SELECT full_name, email FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,1,no such column: first_name,anthropic,"SELECT full_name, email FROM employees",ast,valid,1,1.2702,0.8817,1.149,0.9294,1.0354,1.193875,anthropic
hr_cm_05,COLUMN_MERGE,False,1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,"SELECT full_name, email FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,1,no such column: first_name,anthropic,"SELECT full_name, email FROM employees",ast,valid,1,1.3951,1.199,0.8227,0.9313,1.8291,1.131666,anthropic
hr_cm_05,COLUMN_MERGE,False,2,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,"SELECT full_name, email FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,1,no such column: first_name,anthropic,"SELECT full_name, email FROM employees",ast,valid,1,1.0303,1.2476,1.0179,1.1227,0.8665,1.003792,anthropic
hr_cm_05,COLUMN_MERGE,False,3,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,"SELECT full_name, email FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,1,no such column: first_name,anthropic,"SELECT full_name, email FROM employees",ast,valid,1,1.1298,1.139,0.8856,1.1095,0.9666,1.12675,anthropic
hr_cm_05,COLUMN_MERGE,False,4,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,"SELECT full_name, email FROM employees",1,"SELECT first_name || ' ' || last_name AS full_name, email
FROM employees",0,1,no such column: first_name,anthropic,"SELECT full_name, email FROM employees",ast,valid,1,1.4911,1.5606,1.07,0.9795,0.9452,0.981667,anthropic
hr_cm_06,COLUMN_MERGE,False,0,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",1,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",0,"SELECT full_name, department_id FROM employees",1,"SELECT CONCAT(e.first_name, ' ', e.last_name) AS full_name, e.department_id
FROM employees e",0,1,no such column: first_name,anthropic,"SELECT full_name, department_id FROM employees",ast,valid,1,1.8704,1.351,0.9319,1.03,1.1386,1.333834,anthropic
hr_cm_06,COLUMN_MERGE,False,1,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",1,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",0,"SELECT full_name, department_id FROM employees",1,"SELECT CONCAT(e.first_name, ' ', e.last_name) AS full_name, e.department_id
FROM employees e",0,1,no such column: first_name,anthropic,"SELECT full_name, department_id FROM employees",ast,valid,1,1.0723,1.0155,1.0597,1.3335,1.2674,0.931584,anthropic
hr_cm_06,COLUMN_MERGE,False,2,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",1,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",0,"SELECT full_name, department_id FROM employees",1,"SELECT CONCAT(e.first_name, ' ', e.last_name) AS full_name, e.department_id
FROM employees e",0,1,no such column: first_name,anthropic,"SELECT full_name, department_id FROM employees",ast,valid,1,1.0024,1.0079,1.1239,1.4157,1.0524,0.964792,anthropic
hr_cm_06,COLUMN_MERGE,False,3,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",1,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",0,"SELECT full_name, department_id FROM employees",1,"SELECT CONCAT(e.first_name, ' ', e.last_name) AS full_name, e.department_id
FROM employees e",0,1,no such column: first_name,anthropic,"SELECT full_name, department_id FROM employees",ast,valid,1,1.0948,1.0386,1.1263,1.1946,1.5143,1.15375,anthropic
hr_cm_06,COLUMN_MERGE,False,4,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",1,"SELECT CONCAT(first_name, ' ', last_name) AS full_name, department_id
FROM employees",0,"SELECT full_name, department_id FROM employees",1,"SELECT CONCAT(e.first_name, ' ', e.last_name) AS full_name, e.department_id
FROM employees e",0,1,no such column: first_name,anthropic,"SELECT full_name, department_id FROM employees",ast,valid,1,1.687,1.7092,0.8723,2.4503,1.0798,1.186667,anthropic
hr_cm_07,COLUMN_MERGE,False,0,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,"SELECT full_name, job_id FROM employees LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,1,no such column: first_name,anthropic,"SELECT full_name, job_id FROM employees LIMIT 5",ast,valid,1,0.9791,1.3127,0.9714,2.0412,1.0679,0.722125,anthropic
hr_cm_07,COLUMN_MERGE,False,1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,"SELECT full_name, job_id FROM employees LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,1,no such column: first_name,anthropic,"SELECT full_name, job_id FROM employees LIMIT 5",ast,valid,1,1.1377,1.7566,0.9168,1.2329,1.19,1.105958,anthropic
hr_cm_07,COLUMN_MERGE,False,2,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,"SELECT full_name, job_id FROM employees LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,1,no such column: first_name,anthropic,"SELECT full_name, job_id FROM employees LIMIT 5",ast,valid,1,1.1772,1.2037,0.9759,1.2291,1.3307,1.19625,anthropic
hr_cm_07,COLUMN_MERGE,False,3,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,"SELECT full_name, job_id FROM employees LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,1,no such column: first_name,anthropic,"SELECT full_name, job_id FROM employees LIMIT 5",ast,valid,1,1.0163,0.9986,1.249,1.1747,1.294,1.499208,anthropic
hr_cm_07,COLUMN_MERGE,False,4,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,"SELECT full_name, job_id FROM employees LIMIT 5",1,"SELECT first_name || ' ' || last_name AS full_name, job_id
FROM employees
LIMIT 5",0,1,no such column: first_name,anthropic,"SELECT full_name, job_id FROM employees LIMIT 5",ast,valid,1,1.4382,1.8016,1.2692,1.0114,0.9987,1.001209,anthropic
hr_cm_08,COLUMN_MERGE,False,0,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',1,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',0,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%',1,SELECT COUNT(*) FROM employees WHERE (first_name LIKE '%a%' OR first_name LIKE '%A%') OR (last_name LIKE '%a%' OR last_name LIKE '%A%'),0,1,no such column: first_name,anthropic,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%' OR full_name LIKE '%A%',ast,valid,1,1.0809,1.0361,1.6129,1.242,1.2542,1.482834,anthropic
hr_cm_08,COLUMN_MERGE,False,1,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',1,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',0,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%',1,SELECT COUNT(*) FROM employees WHERE (first_name LIKE '%a%' OR first_name LIKE '%A%') OR (last_name LIKE '%a%' OR last_name LIKE '%A%'),0,1,no such column: first_name,anthropic,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%' OR full_name LIKE '%A%',ast,valid,1,1.0226,1.3493,1.1893,1.0362,1.0466,1.382,anthropic
hr_cm_08,COLUMN_MERGE,False,2,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',1,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',0,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%',1,SELECT COUNT(*) FROM employees WHERE (first_name LIKE '%a%' OR first_name LIKE '%A%') OR (last_name LIKE '%a%' OR last_name LIKE '%A%'),0,1,no such column: first_name,anthropic,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%' OR full_name LIKE '%A%',ast,valid,1,1.1109,1.1323,0.9078,1.2684,1.2149,1.441875,anthropic
hr_cm_08,COLUMN_MERGE,False,3,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',1,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',0,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%',1,SELECT COUNT(*) FROM employees WHERE (first_name LIKE '%a%' OR first_name LIKE '%A%') OR (last_name LIKE '%a%' OR last_name LIKE '%A%'),0,1,no such column: first_name,anthropic,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%' OR full_name LIKE '%A%',ast,valid,1,1.1257,1.0352,1.2,1.5426,1.2814,1.506916,anthropic
hr_cm_08,COLUMN_MERGE,False,4,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',1,SELECT COUNT(*) FROM employees WHERE first_name LIKE '%a%' OR last_name LIKE '%a%' OR first_name LIKE '%A%' OR last_name LIKE '%A%',0,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%',1,SELECT COUNT(*) FROM employees WHERE (first_name LIKE '%a%' OR first_name LIKE '%A%') OR (last_name LIKE '%a%' OR last_name LIKE '%A%'),0,1,no such column: first_name,anthropic,SELECT COUNT(*) FROM employees WHERE full_name LIKE '%a%' OR full_name LIKE '%A%',ast,valid,1,1.9702,1.1736,1.0854,1.0088,1.2121,1.647208,anthropic
hr_cm_09,COLUMN_MERGE,False,0,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,SELECT full_name FROM employees WHERE commission_pct IS NOT NULL AND commission_pct > 0,1,"SELECT employees.first_name, employees.last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0,ast,valid,1,1.6842,1.9316,1.0441,1.7525,1.0979,1.618875,anthropic
hr_cm_09,COLUMN_MERGE,False,1,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,SELECT full_name FROM employees WHERE commission_pct IS NOT NULL AND commission_pct > 0,1,"SELECT employees.first_name, employees.last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0,ast,valid,1,0.9973,0.9975,1.3603,1.3673,1.2596,1.095875,anthropic
hr_cm_09,COLUMN_MERGE,False,2,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,SELECT full_name FROM employees WHERE commission_pct IS NOT NULL AND commission_pct > 0,1,"SELECT employees.first_name, employees.last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0,ast,valid,1,1.3454,1.2254,1.5272,1.3455,1.921,0.463333,anthropic
hr_cm_09,COLUMN_MERGE,False,3,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,SELECT full_name FROM employees WHERE commission_pct IS NOT NULL AND commission_pct > 0,1,"SELECT employees.first_name, employees.last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0,ast,valid,1,1.0673,1.0594,1.4758,1.2145,1.1195,1.037833,anthropic
hr_cm_09,COLUMN_MERGE,False,4,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,"SELECT first_name, last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,SELECT full_name FROM employees WHERE commission_pct IS NOT NULL AND commission_pct > 0,1,"SELECT employees.first_name, employees.last_name
FROM employees
WHERE commission_pct IS NOT NULL AND commission_pct > 0",0,1,no such column: first_name,anthropic,SELECT full_name FROM employees WHERE NOT commission_pct IS NULL AND commission_pct > 0,ast,valid,1,1.2723,1.9022,1.5908,1.0985,0.9954,1.110958,anthropic
