id,perturbation,question,gold_post,expected_failure,failure_reason,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,recovered,degraded,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
Q11,NONE,Count how many singers performed in each concert.,"SELECT T2.concert_Name, COUNT(*) FROM singer_in_concert AS T1 JOIN concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T2.concert_Name",False,,"SELECT T1.concert_Name, COUNT(T2.Singer_ID) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,"SELECT T1.concert_Name, count(*) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,"SELECT T1.concert_Name, COUNT(T2.Singer_ID) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,"SELECT T1.concert_Name, count(*) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,0,,gemini,"SELECT T1.concert_Name, COUNT(*) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",ast,valid,0,0,0,2.1324,1.4413,2.0348,0.0059,0.0238,7.099462,gemini
Q12,TABLE_RENAME,Show the names of singers who did not perform in any concert.,SELECT Name FROM artist WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),False,,SELECT Name FROM singer EXCEPT SELECT T1.Name FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID,1,SELECT Name FROM singer EXCEPT SELECT T1.Name FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID,0,SELECT Name FROM artist EXCEPT SELECT T1.Name FROM artist AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID,1,SELECT Name FROM singer EXCEPT SELECT T1.Name FROM singer AS T1 JOIN singer_in_concert,0,1,no such table: singer,gemini,SELECT Name FROM artist EXCEPT SELECT T1.Name FROM artist AS T1,ast,silent_failure_suspected,1,1,0,1.902,1.6398,1.7274,4.1036,3.8513,3.656313,gemini
Q13,TABLE_AND_COLUMN_RENAME,Show each singer's name and their song name.,"SELECT Name, song_title FROM artist",False,,"SELECT Name, Song_Name FROM singer",1,"SELECT Name, Song_Name FROM singer",0,"SELECT Name, song_title FROM artist",1,"SELECT Name, Song_Name FROM singer",0,1,no such table: singer,gemini,"SELECT Name, song_title FROM artist",ast,valid,1,1,0,1.8807,1.764,2.163,4.3058,0.01,2.625584,gemini
Q14,TABLE_AND_COLUMN_RENAME,List the song name of each singer ordered by release year ascending.,SELECT song_title FROM artist ORDER BY debut_year ASC,False,,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,1,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,0,"SELECT Name, song_title FROM artist ORDER BY debut_year ASC",0,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,0,1,no such table: singer,gemini,SELECT song_title FROM artist ORDER BY debut_year ASC,ast,valid,1,1,0,1.4739,2.6723,1.5194,3.8755,0.0071,2.030401,gemini
Q15,TABLE_AND_COLUMN_RENAME,What is the song name of the youngest singer?,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,False,,SELECT Song_Name FROM singer ORDER BY Age ASC LIMIT 1,1,SELECT Song_Name FROM singer ORDER BY Age ASC LIMIT 1,0,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,1,SELECT Song_Name FROM singer ORDER BY Age ASC LIMIT 1,0,1,no such table: singer,gemini,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,ast,valid,1,1,0,1.6327,1.3664,1.5148,3.5601,0.0043,1.257906,gemini
Q16,TABLE_AND_COLUMN_RENAME,Count songs released after 2010.,SELECT COUNT(*) FROM artist WHERE debut_year > 2010,False,,SELECT count(*) FROM singer WHERE Song_release_year > 2010,1,SELECT count(*) FROM singer WHERE Song_release_year > 2010,0,SELECT count(*) FROM artist WHERE debut_year > 2010,1,SELECT count(*) FROM singer WHERE Song_release_year > 2010,0,1,no such table: singer,gemini,SELECT COUNT(*) FROM artist WHERE debut_year > 2010,ast,silent_failure_suspected,1,1,0,1.485,1.3076,1.3793,3.382,3.5345,1.436877,gemini
Q17,TABLE_AND_COLUMN_RENAME,Show the song name and release year of every French singer.,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",False,,"SELECT Song_Name, Song_release_year FROM singer WHERE Country = 'France'",1,"SELECT Song_Name, Song_release_year FROM singer WHERE Country = 'France'",0,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",1,"SELECT Song_Name, Song_release_year FROM singer WHERE Country = 'France'",0,1,no such table: singer,gemini,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",ast,valid,1,1,0,1.7921,1.3475,1.2413,3.5072,0.0039,1.057348,gemini
Q18,TABLE_AND_COLUMN_RENAME,Show the average song release year per country.,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",False,,"SELECT Country, AVG(Song_release_year) FROM singer GROUP BY Country",1,"ite
SELECT Country, AVG(Song_release_year) FROM singer GROUP BY Country",0,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",1,"SELECT Country, AVG(Song_release_year) FROM singer GROUP BY Country",0,1,"near ""ite"": syntax error",gemini,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",parse_error,valid,1,1,0,1.0735,1.4237,1.4782,1.4424,2.5022,0.349847,gemini
Q19,TABLE_AND_COLUMN_RENAME,Show the song name of every singer who performed in the 'Auditions' concert.,SELECT T2.song_title FROM singer_in_concert AS T1 JOIN artist AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T1.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',False,,SELECT T1.Song_Name FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',1,SELECT T1.Song_Name FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',0,SELECT T1.song_title FROM artist AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',1,SELECT T1.Song_Name FROM singer AS T1 JOIN singer_in_concert AS T,0,1,no such table: singer,gemini,SELECT T1.song_title FROM artist AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',ast,valid,1,1,0,1.6678,2.144,0.9648,2.9482,0.0041,1.767994,gemini
Q20,NONE,Find the stadium with the largest capacity.,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,False,,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,0,,gemini,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,ast,valid,1,0,0,1.1706,1.0556,0.765,0.0011,0.0023,0.702015,gemini
