id,perturbation,question,gold_post,expected_failure,failure_reason,pre_sql,pre_ok,baseline_sql,baseline_ok,refreshed_schema_sql,refreshed_schema_ok,error_feedback_sql,error_feedback_ok,error_feedback_retry,error_feedback_error,error_feedback_backend,mcp_sql,mcp_method,mcp_verdict,mcp_ok,recovered,degraded,latency_pre_s,latency_baseline_s,latency_refreshed_schema_s,latency_error_feedback_s,latency_mcp_s,ast_relink_ms,backend
Q11,NONE,Count how many singers performed in each concert.,"SELECT T2.concert_Name, COUNT(*) FROM singer_in_concert AS T1 JOIN concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T2.concert_Name",False,,"SELECT T1.Concert_ID, COUNT(T2.Singer_ID) FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,"SELECT T1.Concert_ID, COUNT(T2.Singer_ID) FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,"SELECT Concert_ID, COUNT(Singer_ID) FROM singer_in_concert GROUP BY Concert_ID",0,"SELECT T1.Concert_ID, COUNT(T2.Singer_ID) FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",0,0,,openai_compat,"SELECT T1.Concert_ID, COUNT(T2.Singer_ID) FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID GROUP BY T1.Concert_ID",ast,valid,0,0,0,1.3469,0.8148,0.7942,0.0013,0.0166,13.840884,openai_compat
Q12,TABLE_RENAME,Show the names of singers who did not perform in any concert.,SELECT Name FROM artist WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),False,,SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),1,SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),0,SELECT Name FROM artist WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),1,SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM singer_in_concert),0,1,no such table: singer,openai_compat,SELECT Name FROM artist WHERE NOT Singer_ID IN (SELECT Singer_ID FROM singer_in_concert),ast,silent_failure_suspected,1,1,0,1.1965,0.9971,1.0468,0.7561,0.8196,0.934132,openai_compat
Q13,TABLE_AND_COLUMN_RENAME,Show each singer's name and their song name.,"SELECT Name, song_title FROM artist",False,,"SELECT Name, Song_Name FROM singer",1,"SELECT Name, Song_Name FROM singer",0,"SELECT Name, song_title FROM artist",1,"SELECT Name, Song_Name FROM singer",0,1,no such table: singer,openai_compat,"SELECT Name, song_title FROM artist",ast,valid,1,1,0,1.4189,0.5651,0.8865,0.8134,0.0021,0.548126,openai_compat
Q14,TABLE_AND_COLUMN_RENAME,List the song name of each singer ordered by release year ascending.,SELECT song_title FROM artist ORDER BY debut_year ASC,False,,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,1,SELECT Song_Name FROM singer ORDER BY Song_release_year ASC,0,SELECT song_title FROM artist ORDER BY debut_year ASC,1,SELECT Song_Name FROM singer_in_concert ORDER BY Song_release_year ASC,0,1,no such table: singer,openai_compat,SELECT song_title FROM artist ORDER BY debut_year ASC,ast,valid,1,1,0,0.6263,1.1205,0.6625,0.7146,0.0029,0.701515,openai_compat
Q15,TABLE_AND_COLUMN_RENAME,What is the song name of the youngest singer?,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,False,,SELECT Song_Name FROM singer ORDER BY Age ASC LIMIT 1,1,SELECT Song_Name FROM singer ORDER BY Age ASC LIMIT 1,0,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,1,SELECT Song_Name FROM singer_in_concert AS T1 INNER JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID ORDER BY T2.Age ASC LIMIT 1,0,1,no such table: singer,openai_compat,SELECT song_title FROM artist ORDER BY Age ASC LIMIT 1,ast,valid,1,1,0,0.6287,0.769,0.6929,0.7838,0.0032,0.844635,openai_compat
Q16,TABLE_AND_COLUMN_RENAME,Count songs released after 2010.,SELECT COUNT(*) FROM artist WHERE debut_year > 2010,False,,SELECT COUNT Song_Name FROM singer WHERE Song_release_year > 2010,0,SELECT COUNT Song_Name FROM singer WHERE Song_release_year > 2010,0,SELECT COUNT song_title FROM artist WHERE debut_year > 2010,0,SELECT COUNT(Song_Name) FROM singer WHERE Song_release_year > 2010,0,1,no such table: singer,openai_compat,SELECT song_title AS Song_Name FROM artist WHERE debut_year > 2010,ast,valid,0,0,0,1.1437,0.7925,0.5418,0.5709,1.9252,0.69136,openai_compat
Q17,TABLE_AND_COLUMN_RENAME,Show the song name and release year of every French singer.,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",False,,"SELECT Song_Name, Song_release_year FROM singer WHERE Country = 'France'",1,"SELECT Song_Name, Song_release_year FROM singer WHERE Country = 'France'",0,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",1,"SELECT Song_Name, Song_release_year FROM singer",0,1,no such table: singer,openai_compat,"SELECT song_title, debut_year FROM artist WHERE Country = 'France'",ast,valid,1,1,0,0.7292,0.6839,1.0555,1.044,0.0032,0.717577,openai_compat
Q18,TABLE_AND_COLUMN_RENAME,Show the average song release year per country.,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",False,,"SELECT Country, AVG(Song_release_year) FROM singer GROUP BY Country",1,"SELECT Country, AVG(Song_release_year) FROM singer GROUP BY Country",0,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",1,"SELECT Country, AVG(Song_release_year) AS Average_Song_Release_Year FROM singer GROUP BY Country",0,1,no such table: singer,openai_compat,"SELECT Country, AVG(debut_year) FROM artist GROUP BY Country",ast,valid,1,1,0,0.8968,0.5754,0.7596,0.7346,0.003,0.803962,openai_compat
Q19,TABLE_AND_COLUMN_RENAME,Show the song name of every singer who performed in the 'Auditions' concert.,SELECT T2.song_title FROM singer_in_concert AS T1 JOIN artist AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T1.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',False,,SELECT T3.Song_Name FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID INNER JOIN singer AS T3 ON T2.Singer_ID = T3.Singer_ID WHERE T1.concert_Name = 'Auditions',1,SELECT T3.Song_Name FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID INNER JOIN singer AS T3 ON T2.Singer_ID = T3.Singer_ID WHERE T1.concert_Name = 'Auditions',0,SELECT T1.song_title FROM artist AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID INNER JOIN concert AS T3 ON T2.Concert_ID = T3.Concert_ID WHERE T3.concert_Name = 'Auditions',1,SELECT T3.Song_Name FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID INNER JOIN singer AS T3 ON T2.Singer_ID = T3.Singer_ID WHERE T1.concert_Name = 'Auditions',0,1,no such table: singer,openai_compat,SELECT T3.song_title FROM concert AS T1 INNER JOIN singer_in_concert AS T2 ON T1.Concert_ID = T2.Concert_ID INNER JOIN artist AS T3 ON T2.Singer_ID = T3.Singer_ID WHERE T1.concert_Name = 'Auditions',ast,valid,1,1,0,1.0031,0.9956,0.7796,1.1474,0.0047,1.80693,openai_compat
Q20,NONE,Find the stadium with the largest capacity.,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,False,,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,1,0,,openai_compat,SELECT Name FROM stadium ORDER BY Capacity DESC LIMIT 1,ast,valid,1,0,0,0.6239,0.632,1.0436,0.0015,0.0044,1.095628,openai_compat
